Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
14/03/2012,105.4,109.3,177.7,124.84,1467,95.73,1.56,91.13,1.24,0.7602,403.2,163.23,280.4,111.2
15/03/2012,105.1,108.6,176.1,124.09,1429,94.8,1.56,90.97,1.24,0.7611,401,162.76,281.55,111
16/03/2012,104.6,108.3,175.3,123.04,1424,94.79,1.55,91.56,1.24,0.7599,400.4,162.82,281.93,110.6
19/03/2012,104.3,108.7,175.9,123.54,1403,94.86,1.54,91,1.23,0.7599,400.8,162.88,283.11,110
20/03/2012,104.2,108.6,175.6,123.39,1386,94.2,1.53,90.97,1.22,0.7544,398.8,161.57,282.58,109.8
21/03/2012,104.1,108.7,175.8,124.58,1390,93.95,1.52,90.95,1.23,0.7541,399.7,162.3,282.12,109.6
22/03/2012,105,109.1,176.8,124.91,1377,92.88,1.52,90.98,1.23,0.7619,396.1,161.52,281.18,108.9
23/03/2012,105,109.5,177.4,125.47,1355,92.03,1.51,90.59,1.22,0.7594,397.3,162.06,281.5,107.9
26/03/2012,104.6,109.2,176.9,124.6,1375,92.77,1.5,91.18,1.23,0.7598,401.4,163.02,281.92,108.3
27/03/2012,104.4,109.4,177.2,125.56,1395,93.7,1.53,92.02,1.23,0.7652,404.1,164.03,281.83,109.5
28/03/2012,104.7,109.5,177.5,125.93,1376,92.8,1.52,91.98,1.23,0.7668,405.5,163.38,281.45,109.5
29/03/2012,105.1,109.8,178.2,126.13,1361,91.63,1.51,91,1.23,0.7647,401.3,161.95,280.87,109.1
30/03/2012,104.5,109.7,178.1,125.8,1360,91.67,1.5,90.8,1.22,0.7604,402.4,160.94,281.66,108.3
02/04/2012,104,109.5,177.5,125.37,1363,91.56,1.51,91.19,1.23,0.7613,399.3,161.57,281.43,108.4
03/04/2012,104.4,109.6,177.9,126.29,1380,92.75,1.53,91.9,1.24,0.7671,406.7,163.28,282.19,109.1
04/04/2012,104.6,109.8,178.4,125.7,1336,91.1,1.51,91.43,1.24,0.7633,398.1,161.59,280.89,108
05/04/2012,104.9,109.8,178.8,126.5,1308,90.61,1.51,90.84,1.23,0.7587,395.2,159.84,279.76,108.2
06/04/2012,104.9,109.8,178.8,126.5,1308,90.61,1.51,90.84,1.23,0.7587,395.2,159.84,279.76,108.2
09/04/2012,104.9,109.8,178.8,126.5,1308,90.61,1.51,90.84,1.23,0.7587,395.2,159.84,279.76,108.2
10/04/2012,105.6,110,179.6,129.32,1310,89.73,1.5,90.05,1.22,0.7568,392.3,158.54,278.78,107.4
11/04/2012,105.3,110.1,180,128.62,1322,89.22,1.48,88.44,1.2,0.7483,385.8,156.5,276.28,106.3
12/04/2012,105.1,109.8,179.4,127.67,1315,88.72,1.48,89.34,1.21,0.7514,391.2,158.5,277,106.3
13/04/2012,105.4,110.1,179.9,128.33,1352,90.51,1.5,90.56,1.22,0.7542,399.9,159.3,277.86,107.9
16/04/2012,105.8,110.1,180,128.05,1334,89.78,1.5,90.55,1.21,0.7544,396.2,158.61,279.32,107.6
17/04/2012,105.3,109.6,179.2,127.01,1315,89.2,1.49,90.35,1.22,0.7539,396.1,159.71,278.87,107.8
18/04/2012,104.8,109.4,178.9,126.81,1328,90.24,1.49,90.87,1.23,0.7586,400.3,160.39,278.71,108.6
19/04/2012,104.4,109.2,178.5,126.31,1318,90.15,1.48,90.86,1.23,0.7551,403,160.59,279.39,108
20/04/2012,103.9,108.9,177.9,126.34,1314,89.87,1.47,90.28,1.22,0.7559,403.9,160.3,279.81,107.7
23/04/2012,104.3,109.2,178.5,126.7,1288,88.23,1.47,89.71,1.22,0.7555,397.7,159.6,279.44,107
24/04/2012,103.9,109,178.2,126.68,1267,88.12,1.45,89.25,1.21,0.7489,399.7,158.82,278.48,107.2
25/04/2012,104.4,109.4,179,126.87,1280,89.61,1.47,89.67,1.22,0.754,405.4,159.97,279.46,109.3
26/04/2012,104,109.5,179.1,127.31,1291,89.52,1.46,89.96,1.22,0.7563,402.8,161.05,279.77,108.9
27/04/2012,104,109.5,179,126.71,1294,89.82,1.46,90.25,1.22,0.7545,401.7,161.08,279.93,108.9
30/04/2012,104,109.4,178.7,126.52,1304,89.94,1.47,91.05,1.22,0.7564,408.2,161.56,281.34,109.4
01/05/2012,104.7,109.6,179,126.76,1294,89.73,1.47,90.95,1.22,0.7571,404.7,161.65,280.49,109
02/05/2012,104.4,110,179.4,127.83,1299,90.68,1.48,91.25,1.23,0.7587,405.8,162.78,280.78,110.1
03/05/2012,104.4,110.1,179.6,127.68,1287,89.92,1.48,91.5,1.23,0.7608,406.2,163.07,281.35,110.1
04/05/2012,104.5,110.1,179.4,128.17,1245,88.46,1.46,90.17,1.23,0.7627,402.3,162.3,281.13,109.3
07/05/2012,104.5,110.1,179.4,128.17,1245,88.46,1.46,90.17,1.23,0.7627,402.3,162.3,281.13,109.3
08/05/2012,105.1,110.8,180.7,129.41,1220,85.52,1.44,88.71,1.22,0.7519,392.8,158.9,279.36,108.3
09/05/2012,105,111,181.2,129.57,1168,84.16,1.42,87.6,1.21,0.7483,385.2,156.29,273.83,107.4
10/05/2012,104.8,110.7,180.8,128.63,1194,84.98,1.41,87.54,1.2,0.7493,390.6,156.82,271.6,107.8
11/05/2012,105,110.6,180.6,128.71,1192,84.81,1.41,87.72,1.21,0.7491,392.1,157.69,271.72,107.7
14/05/2012,105.2,111,181.6,130.22,1169,83.55,1.4,87.03,1.21,0.7474,388,156.49,270.06,107.1
15/05/2012,105.2,110.6,181,129.83,1148,83.2,1.39,86.61,1.21,0.7469,387.2,157.08,268.63,107.2
16/05/2012,105.6,110.7,181.7,130.46,1113,81.81,1.36,85.93,1.21,0.7415,382.3,154.36,263.92,106.7
17/05/2012,106,110.8,182.1,131.03,1114,81.69,1.36,85.94,1.21,0.7419,384.2,155.07,253.82,106.5
18/05/2012,107,110.6,182.9,132.41,1160,81.26,1.35,84.59,1.2,0.7398,382.1,152.66,260.86,104.6
21/05/2012,106.9,110.4,182.4,131.84,1167,81.42,1.35,84.35,1.19,0.736,377.4,151.8,250.91,104.5
22/05/2012,107.1,110.4,182.4,131.03,1182,82.55,1.37,85.46,1.2,0.7394,381.5,152.47,262.81,106
23/05/2012,107.4,110.8,183.1,132.4,1167,81.18,1.34,85.51,1.2,0.736,381.5,151.43,262.29,105.3
24/05/2012,107.6,110.5,183.5,132.89,1203,82.47,1.35,86.07,1.2,0.7361,384.4,150.98,262.2,106.3
25/05/2012,107.5,110.6,183.7,133.22,1203,82.2,1.34,86.13,1.2,0.7387,385.3,152.61,262.52,106.5
28/05/2012,107.4,110.6,183.6,132.87,1225,83.01,1.35,86.61,1.21,0.7439,381.9,153.28,262.76,107.1
29/05/2012,107.5,110.7,183.9,132.43,1225,83.21,1.37,86.97,1.21,0.7444,387,153.34,263.62,107.4
30/05/2012,108,110.8,184.4,134.29,1199,82.6,1.37,87.25,1.22,0.747,384.1,153.51,262.69,107.2
31/05/2012,109,111,184.4,136,1215,82.52,1.37,87,1.22,0.747,383.2,153.6,262.15,107
01/06/2012,110.7,112.3,187.4,138.23,1197,81.19,1.37,86.66,1.22,0.749,381.5,151.99,261.16,107.2
04/06/2012,110.7,112.3,187.4,138.23,1197,81.19,1.37,86.66,1.22,0.749,381.5,151.99,261.16,107.2
05/06/2012,110.7,112.3,187.4,138.23,1197,81.19,1.37,86.66,1.22,0.749,381.5,151.99,261.16,107.2
06/06/2012,109.4,111.3,185.7,136.26,1299,82.56,1.36,85.47,1.2,0.7405,378.8,152.76,260.57,108
07/06/2012,109,111.2,185.6,133.79,1303,83.58,1.39,86.88,1.22,0.7508,382,153.87,260.23,109
08/06/2012,109.6,111.8,185.9,135.38,1255,82.39,1.38,86.71,1.22,0.7495,378.4,153.82,259.93,107.8
11/06/2012,108.6,111.5,184.8,134.79,1276,83.78,1.38,87.05,1.23,0.7518,386.5,156.26,261.22,109.6
12/06/2012,108.4,111.3,184.4,133.77,1259,82.34,1.37,86.09,1.22,0.7462,384.6,154.44,250.31,107.6
13/06/2012,107.8,110.7,183.1,132.01,1278,82.83,1.38,86.33,1.23,0.7487,380.7,153.44,260.9,107.8
14/06/2012,108.4,110.8,183.2,131.83,1284,82.49,1.38,85.9,1.23,0.7519,377.2,153.18,259.94,107.8
15/06/2012,108.9,111.2,183.7,133.19,1291,84.03,1.39,86.63,1.23,0.7563,380,155,259.69,109.5
18/06/2012,108.2,111.9,184.9,133.79,1285,84.16,1.4,86.88,1.23,0.7534,381.9,154.78,260.05,109.1
19/06/2012,108.1,112,185.3,132.75,1309,84.49,1.4,87.31,1.23,0.7539,381.8,154.88,260.91,109.7
20/06/2012,107.6,111.6,184.4,133.27,1309,85.59,1.42,87.85,1.24,0.7592,386.9,156.69,261.63,110
21/06/2012,107.4,111.8,184.6,135.01,1294,84.83,1.41,87.58,1.24,0.7602,386.8,158.82,262.56,109.9
22/06/2012,107.7,112,185.1,135.53,1245,82.76,1.38,86.2,1.23,0.7588,381.6,157.76,261.82,109.1
25/06/2012,108.2,112.2,185.5,136.35,1226,82.11,1.38,86.33,1.23,0.7625,382,157.31,261.77,108.8
26/06/2012,107.6,111.8,184.3,135.52,1236,81.72,1.36,85.17,1.22,0.7558,378.3,157.06,260.79,108.5
27/06/2012,107.6,111.9,184.7,135.21,1224,82.17,1.37,85.35,1.22,0.7621,377.9,157.46,260.91,109.5
28/06/2012,108.1,112.4,185.7,136.1,1222,82.99,1.37,85.75,1.23,0.7684,380.9,159.04,260.82,109.9
29/06/2012,108,111.7,184,134,1216,85.07,1.39,86.45,1.24,0.7752,383.3,161.34,261.43,112.3
02/07/2012,107.8,111.8,183.8,134.75,1233,85.72,1.41,87.88,1.25,0.7735,390.1,163.7,262.45,113.2
03/07/2012,107.8,112.2,184.4,133.23,1237,85.95,1.43,88.16,1.26,0.7757,391.7,164.45,263.78,113.9
04/07/2012,107.9,112.2,183.9,133.84,1277,87.48,1.44,88.64,1.27,0.7814,394.4,165.42,265.02,114.7
05/07/2012,108.2,112.5,184.5,133.89,1282,87.86,1.44,88.91,1.27,0.7833,394.9,165.62,265.52,115.2
06/07/2012,108.3,112.8,184.7,134.81,1271,87.31,1.44,88.84,1.27,0.7807,396.3,165.01,265.55,115.2
09/07/2012,108.7,113.5,185.8,135.48,1242,85.95,1.42,88.12,1.26,0.7782,388.7,164,265.96,114.9
10/07/2012,108.8,113.4,185.6,135.4,1245,86.19,1.43,88.23,1.27,0.7776,392.9,164.46,265.04,115.4
11/07/2012,108.7,113.6,185.8,135.91,1213,84.62,1.41,87.58,1.26,0.7756,386,163.96,265.32,114.4
12/07/2012,109.3,114.3,186.7,136.78,1182,83.93,1.4,87.11,1.25,0.7733,382.8,163.03,265.54,114
13/07/2012,109.5,114.4,186.6,137.03,1192,84.44,1.4,87.36,1.26,0.7778,381.3,164.12,264.82,115.3
16/07/2012,109,114.7,187,137.98,1198,84.95,1.41,87.63,1.26,0.7787,383.3,164.6,266.07,115.4
17/07/2012,108.5,114.9,187.3,137.84,1190,84.58,1.4,87.19,1.26,0.7733,383.6,164.88,266.09,115.6
18/07/2012,108.7,115.5,187.8,138.44,1179,84.92,1.41,87.5,1.27,0.777,381.9,164.95,267.05,116.4
19/07/2012,108.5,115.6,187.2,137.19,1172,85.58,1.42,87.96,1.27,0.7812,386.5,166.45,267.43,116
20/07/2012,108.3,115.7,187.1,137.44,1173,85.74,1.41,88.2,1.27,0.7817,386.8,167.59,268.95,115.1
23/07/2012,109.3,116.3,188.3,137.37,1157,84.56,1.4,87.07,1.26,0.7785,381.2,164.85,268.27,114.4
24/07/2012,109.2,115.6,187.3,138.02,1147,85.79,1.39,86.58,1.26,0.7741,383.4,163.97,266.92,114.6
25/07/2012,109.3,115.5,187.3,137.85,1157,85.55,1.39,86.12,1.25,0.7718,379.3,163.72,266.28,114.6
26/07/2012,109.1,115.5,187.3,137.75,1185,85.83,1.39,86.36,1.26,0.7747,381.6,165.24,265.34,115.2
27/07/2012,108.3,115.6,187.2,136.64,1199,86.14,1.41,86.73,1.26,0.7737,383.3,165.86,265.52,114.7
30/07/2012,108.1,115.4,186.5,136.44,1219,87.6,1.44,87.91,1.28,0.7799,389.7,166.94,266.12,116
31/07/2012,108.5,116,187.6,138.01,1230,87.91,1.45,87.91,1.28,0.7834,388,166.85,266.08,116.7
01/08/2012,109.1,116,187.5,137.06,1214,87.46,1.45,88.1,1.28,0.7848,385.3,166.64,266.25,117.2
02/08/2012,109.4,116,187.2,138.16,1207,87.92,1.45,87.92,1.29,0.7879,383.9,168.32,266.84,117.5
03/08/2012,109.2,116,187.1,136.35,1206,87.82,1.44,88.03,1.28,0.784,381,166.75,266.44,118.1
06/08/2012,109.6,116.3,187.5,137.81,1215,88.32,1.47,89.75,1.3,0.784,391.9,168.81,267.45,118.7
07/08/2012,108.9,116.2,187.5,136.32,1224,88.74,1.46,89.54,1.3,0.7932,393.1,169.13,257.39,118.1
08/08/2012,108.6,116.2,187,136.69,1246,89.61,1.46,89.41,1.29,0.7916,394.7,169.19,267.76,117.2
09/08/2012,108.5,116.2,186.8,136.41,1245,89.86,1.47,89.67,1.3,0.7935,399.7,169.61,267.42,116.9
10/08/2012,108.8,116.5,187.2,137.76,1250,90.37,1.47,89.65,1.3,0.7904,406.2,170.11,267.4,116.7
13/08/2012,108.26,116.23,186.4,136.9,1256,89.92,1.47,89.34,1.29,0.7892,400.7,169.48,267.55,116.3
14/08/2012,108.21,116.56,187,136.31,1244,89.72,1.47,89.33,1.29,0.7914,398.6,169.88,268.32,116.4
15/08/2012,107.67,116.02,185.7,134.56,1227,89.36,1.46,89.4,1.29,0.7899,400.2,170.58,268.37,116
16/08/2012,107.19,115.68,185,134.51,1232,89.59,1.45,89.5,1.29,0.7906,401.5,170.35,268.45,116.3
17/08/2012,107.37,115.7,184.9,134.96,1257,90.26,1.45,90.18,1.3,0.792,403.2,171.05,269.5,117
20/08/2012,107.21,115.74,184.8,135.26,1252,89.99,1.45,90.31,1.3,0.7937,404.8,171.56,270.17,117
21/08/2012,107.14,115.88,184.9,133.69,1256,89.97,1.45,89.92,1.3,0.7921,405.6,170.95,270.48,116.5
22/08/2012,107.26,115.92,184.8,134.65,1265,89.36,1.44,89.18,1.29,0.7886,400.6,169.38,270.4,116.2
23/08/2012,107.3,116.4,185.7,135.79,1285,89.29,1.44,89.06,1.28,0.7936,398.7,170.06,270.92,116
24/08/2012,107.7,116.7,186.4,136.71,1291,88.11,1.42,88.63,1.28,0.7845,397.1,170.09,270.13,115.6
27/08/2012,107.7,116.7,186.4,136.71,1291,88.11,1.42,88.63,1.28,0.7845,397.1,170.09,270.13,115.6
28/08/2012,108.1,117.1,187.1,137.24,1284,88.28,1.42,88.65,1.29,0.7901,397.9,170.02,269.91,116.2
29/08/2012,108,117.2,187.3,137.08,1274,87.83,1.42,88.69,1.28,0.7876,398.9,169.48,269.67,116.3
30/08/2012,107.7,117.2,187.5,137.97,1248,86.8,1.4,88.78,1.28,0.789,399.4,169.89,259.27,115.2
31/08/2012,107.8,116.9,187,137.09,1246,86.86,1.4,88.85,1.28,0.7854,396.1,170.06,270.01,115.5
03/09/2012,107.7,117.1,187,136.74,1278,87.46,1.41,88.93,1.28,0.7836,400.6,170.38,270.1,115.4
04/09/2012,107.9,117.1,187.2,137.33,1277,87.22,1.41,88.85,1.28,0.7832,397.3,171.12,269.39,115.4
05/09/2012,107.7,117.1,187.2,136.81,1273,86.34,1.39,88.71,1.28,0.781,398.3,170.67,269.13,115.4
06/09/2012,107.7,117,186.6,135.06,1296,87.26,1.39,88.73,1.28,0.7801,400.9,172.21,269.83,116.1
07/09/2012,107.3,116.2,184.3,135.34,1322,88.76,1.43,90.09,1.29,0.7868,401.4,174.03,270.83,117.1
10/09/2012,107.5,116.7,185.1,134.12,1352,89.55,1.43,90.05,1.28,0.7806,406,172.38,272.1,116.2
11/09/2012,107.5,116.8,185.1,133.85,1330,89.05,1.42,89.7,1.27,0.7786,401.9,171.39,271.98,115.8
12/09/2012,107.2,116.3,183.9,132.67,1331,89.68,1.43,89.71,1.27,0.7805,401,171.13,272.22,116.3
13/09/2012,107.2,116.6,184.4,133.68,1327,89.48,1.42,89.77,1.27,0.7809,400.2,171.11,273.18,116.3
14/09/2012,106.5,116,182.8,131.07,1393,91.61,1.45,90.44,1.28,0.7835,406.9,173.07,274.54,117.6
17/09/2012,106.2,116.2,182.8,131.89,1419,91.9,1.46,90.55,1.28,0.7828,406.5,172.94,275.6,117.6
18/09/2012,105.9,116.6,183.6,132.56,1411,90.92,1.45,90.19,1.28,0.7843,406.4,173.39,275.57,116.9
19/09/2012,106,117.1,183.9,133.26,1429,91.29,1.45,90.32,1.28,0.79,405,173.94,275.67,116.8
20/09/2012,106.5,117.4,184.4,134.23,1432,90.96,1.44,90.28,1.29,0.7908,401.1,173.85,275.98,116.2
21/09/2012,106.1,117.4,184.4,133.24,1422,90.72,1.44,90.07,1.28,0.7933,405.3,174.78,276.75,115.2
24/09/2012,106.5,117.5,184.5,133.41,1413,89.98,1.45,89.66,1.28,0.7901,401.8,173.99,276.76,115.1
25/09/2012,106.6,117.8,184.9,133.58,1392,90.28,1.45,89.75,1.29,0.7937,404,174.39,276.79,115.3
26/09/2012,106.7,117.9,185.4,136.06,1374,89.47,1.44,89.11,1.28,0.7904,396.6,173.39,266.82,114.7
27/09/2012,106.8,118.1,185.9,135.08,1381,89.28,1.44,88.74,1.28,0.7895,395.2,172.92,278.59,114.9
28/09/2012,107.1,118.3,186.2,135.21,1412,90.2,1.45,89.44,1.28,0.7884,399.3,172.88,279.16,115.2
01/10/2012,107.2,117.9,185.2,134.63,1420,90.19,1.45,89.5,1.29,0.7886,401.7,173.02,280.11,115.1
02/10/2012,107.2,117.9,185.2,134.87,1439,91.24,1.46,89.85,1.29,0.7928,403.8,173.3,280.24,115
03/10/2012,107.4,118.3,185.9,135.32,1427,90.61,1.47,89.85,1.29,0.7959,403.8,173.17,281.5,115.4
04/10/2012,107.3,118.6,186,135.11,1415,89.88,1.47,90.23,1.3,0.8024,404,174.56,282.73,115.9
05/10/2012,106.8,118.3,185.1,133.59,1439,90.6,1.47,90.46,1.3,0.7999,410.1,174.93,282.66,115.6
08/10/2012,107.6,118.4,185.1,134.24,1433,90.93,1.45,90.78,1.3,0.8051,412.2,175.98,282.78,116.2
09/10/2012,107.9,118.5,185,134.42,1442,91.46,1.46,90.48,1.31,0.8014,410.6,175.87,282.83,116.5
10/10/2012,107.8,118.5,185.1,133.8,1406,90.97,1.46,89.73,1.29,0.7909,406.5,174.24,282.2,116.2
11/10/2012,107.8,118.5,184.9,133.68,1410,90.12,1.45,89.86,1.29,0.7889,401.2,174.35,283.15,116.1
12/10/2012,107.7,118.6,185,134.85,1410,90.68,1.45,89.84,1.29,0.789,403.3,174.74,283.45,116.1
15/10/2012,107.8,119,185.6,134.49,1393,90.24,1.45,90.14,1.29,0.7902,403.2,175.4,272.75,116.1
16/10/2012,107.5,118.9,185,133.04,1393,90.32,1.45,90.69,1.29,0.7926,401.3,175.87,284.53,116.6
17/10/2012,107.1,118.3,183.3,131.46,1410,91.31,1.45,90.95,1.3,0.7942,404.1,176.86,285.47,117
18/10/2012,106.8,118.4,183.2,131.95,1420,91.98,1.47,91.29,1.3,0.794,408.6,176.79,287.3,117.2
19/10/2012,107.3,118.6,183.3,131.99,1393,92.23,1.47,91.05,1.31,0.7988,408.4,177.22,287.54,118.1
22/10/2012,107.2,118.4,182.8,131.54,1395,91.7,1.46,90.53,1.3,0.7946,403,176.59,287.82,117.7
23/10/2012,107.4,118.8,183.6,133.11,1388,90.3,1.46,90.24,1.29,0.7929,401.8,175.33,287.18,117
24/10/2012,107.1,118.9,184,132.98,1372,89.74,1.45,89.85,1.28,0.7859,398.7,173.79,286.79,117
25/10/2012,106.1,118.4,183.1,132.29,1360,89.53,1.45,89.61,1.27,0.7846,395.4,174.98,286.65,116.8
26/10/2012,106.4,118.8,184.1,133.51,1357,88.63,1.44,89.2,1.27,0.7798,400.5,174.55,286.67,115.6
29/10/2012,106.9,119.1,184.8,134.97,1359,88.92,1.45,89.73,1.28,0.7798,399.3,174.33,287.06,115.6
30/10/2012,107.1,119.1,185,134.56,1362,88.92,1.45,89.84,1.28,0.7819,400.7,175.28,288.22,115.6
31/10/2012,106.7,118.9,184.5,134.05,1375,90.29,1.45,89.94,1.28,0.784,403.6,176.06,288.83,116.2
01/11/2012,106.3,118.8,184.2,133.28,1381,89.48,1.45,89.68,1.27,0.7833,401.3,175.81,289.39,116.1
02/11/2012,106.5,118.9,184,133.37,1385,90.55,1.47,90.69,1.29,0.7912,406.4,177.5,289.87,117.3
05/11/2012,107.1,119.3,184.7,134.03,1354,89.9,1.47,90.4,1.29,0.7889,401.9,177.11,290.4,118.2
06/11/2012,107.1,119.4,184.7,133.77,1355,90.22,1.47,90.57,1.29,0.7933,403,177.45,289.81,118
07/11/2012,107.2,119.8,185,134.88,1380,90.8,1.49,90.9,1.3,0.7978,400.7,178.84,291.26,118.5
08/11/2012,107.4,120,185.6,135.13,1379,88.97,1.47,89.94,1.29,0.792,396.3,177.05,290.86,117.5
09/11/2012,108,120.5,186.4,135.57,1388,87.94,1.46,89.15,1.28,0.7911,393.3,176.19,289.88,116.5
12/11/2012,108.3,120.3,185.9,135.39,1386,88.36,1.47,89.34,1.29,0.7902,391.2,176.75,288.63,116.8
13/11/2012,108.1,120.1,185.5,135.61,1365,87.65,1.45,89.03,1.29,0.7892,394.5,175.95,287.13,115.9
14/11/2012,108.2,120.1,185.4,134.64,1363,87.96,1.46,89.37,1.29,0.7916,391,177.49,287.35,116.7
15/11/2012,107.8,120,185.4,135.26,1316,86.6,1.45,88.43,1.28,0.7826,386.2,174.98,286.87,115.3
16/11/2012,107.7,120.1,185.8,135.98,1292,86.15,1.44,88.41,1.28,0.7852,386.1,174.11,286.72,115
19/11/2012,107.5,120,185.5,135.13,1307,87.08,1.46,88.5,1.28,0.7886,392.2,174.81,286.53,115.8
20/11/2012,107.3,119.6,184.7,133.61,1327,87.88,1.45,89.63,1.29,0.79,392.2,176.97,286.21,116.1
21/11/2012,106.7,119.3,184,133.5,1316,87.83,1.45,90,1.3,0.7876,394.6,177.03,285.16,116.3
22/11/2012,106.6,119.4,184,134.12,1328,88.09,1.46,90.45,1.3,0.7908,392.7,178.55,286,116.5
23/11/2012,107,119.7,184.6,134.39,1328,88.19,1.46,90.71,1.31,0.794,397.6,179.53,287.96,117
26/11/2012,106.7,119.9,184.9,134.44,1334,88.21,1.47,90.72,1.31,0.7967,394.7,179.83,288.31,116.7
27/11/2012,106.7,119.7,184.4,134.08,1340,88.26,1.47,90.85,1.31,0.7979,395.5,180.34,287.07,117.2
28/11/2012,107.1,120.1,185.4,135.8,1317,87.58,1.46,90.86,1.31,0.7978,399.1,179.92,287.01,116.9
29/11/2012,107.1,120.1,185.4,135.78,1330,88.51,1.49,91.47,1.32,0.8031,401.6,181.35,286.99,117.4
30/11/2012,106.6,120.3,186,135.98,1323,88.3,1.48,91.76,1.31,0.8028,404.1,181.22,287.75,117.5
03/12/2012,107,120.1,185.5,135.15,1314,88.18,1.48,91.92,1.32,0.8059,399.4,181.88,288.54,118
04/12/2012,106.7,119.8,184.8,135.15,1287,87.28,1.48,91.33,1.31,0.8073,398.6,181.73,288.39,117.6
05/12/2012,106.8,119.7,184.4,134.03,1289,87.25,1.49,91.4,1.31,0.8082,400.9,181.56,288.86,117.7
06/12/2012,106.7,120,184.8,134.49,1267,87.4,1.5,91.61,1.31,0.8114,398.9,181.8,289.95,117.6
07/12/2012,107,120.3,185.1,134.23,1276,87.61,1.51,91.73,1.32,0.8111,401.8,181.17,290.6,119
10/12/2012,106.7,120.2,185.1,133.68,1281,87.31,1.51,91.62,1.32,0.8102,404.9,180.78,290.94,118.8
11/12/2012,106.5,119.6,184,133.23,1288,88.27,1.52,91.85,1.32,0.8064,401.9,181.54,290.41,119
12/12/2012,106.1,119.5,184,133.52,1285,88.55,1.52,91.89,1.32,0.8085,408.1,181.37,290.87,118.9
13/12/2012,106,119.9,184.6,133.11,1307,88.83,1.52,91.92,1.32,0.8054,406.4,180.89,290.89,119
14/12/2012,105.9,119.5,183.7,133.03,1286,88.5,1.53,92.08,1.32,0.8059,406.8,181.1,291.36,118.9
17/12/2012,105.5,119.5,183.7,133.03,1283,88.36,1.52,91.09,1.31,0.8021,406.4,180.64,291.04,118.4
18/12/2012,105.4,119.4,183.3,132.11,1289,88.93,1.52,91.67,1.31,0.8046,409.4,181.03,290.87,118.9
19/12/2012,104.6,119.1,182.7,131.48,1268,89.36,1.52,92.15,1.32,0.8099,411.6,182.85,292.42,119
20/12/2012,105.1,119.2,182.8,131.99,1257,89.1,1.52,92.22,1.31,0.8096,415.9,183.29,294.51,119.6
21/12/2012,105.2,119.5,183.2,132.91,1236,88.16,1.52,92.49,1.32,0.8074,410.4,181.79,294.23,119.9
24/12/2012,105.5,119.7,183.5,132.97,1254,89.02,1.52,92.45,1.32,0.8069,415.4,182.79,294.23,120.8
25/12/2012,105.5,119.7,183.5,132.97,1254,89.02,1.52,92.45,1.32,0.8069,415.4,182.79,294.23,120.8
26/12/2012,105.5,119.7,183.5,132.97,1254,89.02,1.52,92.45,1.32,0.8069,415.4,182.79,294.23,120.8
27/12/2012,104.9,119.7,183.5,134.7,1256,89.12,1.53,92.12,1.31,0.8024,415.9,182.43,295.94,121
28/12/2012,105.2,120.5,185.1,134.5,1265,89.18,1.54,92.26,1.31,0.8057,416.9,182.84,296.57,121.5
31/12/2012,104.9,120.4,184.8,134.54,1253,88.13,1.54,91.59,1.3,0.8005,413.4,181.4,296.57,120.4
01/01/2013,104.9,120.4,184.8,134.54,1253,88.13,1.54,91.59,1.3,0.8005,413.4,181.4,296.57,120.4
02/01/2013,103.6,119.5,182.9,131.06,1295,90.63,1.55,92.76,1.3,0.792,421,184.12,299.34,122.1
03/01/2013,104.1,119.3,182.2,129.82,1303,91.11,1.57,93.93,1.33,0.8045,424.6,185.45,300.25,122.7
04/01/2013,104,118.8,180.7,129.04,1269,91.19,1.59,94.35,1.34,0.8036,430.1,185.46,301.94,123.4
07/01/2013,104.1,119.2,181.2,130.17,1266,91.7,1.58,94.4,1.34,0.8059,432,187.07,304.55,123.6
08/01/2013,104.2,119.7,181.7,131.56,1251,91.18,1.57,94.68,1.34,0.8053,433.8,186.7,305.17,123
09/01/2013,104.6,120.2,182.4,131.59,1256,91.28,1.57,94.67,1.34,0.8057,432,186.3,305.06,124
10/01/2013,104.4,120.1,182.1,130.27,1251,91.57,1.57,94.89,1.35,0.805,436.5,186.39,304.96,124.2
11/01/2013,104.1,120.1,181.7,130.12,1264,91.71,1.56,94.65,1.35,0.814,436.1,187.65,305.94,123.8
14/01/2013,104.4,120.3,181.8,131.17,1266,92.04,1.57,95.12,1.35,0.8133,436.3,188.17,308.08,124.2
15/01/2013,105,120.4,182.2,131.32,1266,92.25,1.56,95.12,1.36,0.8211,436,188.36,309.7,124.5
16/01/2013,105.2,120.5,182.5,131.45,1271,92.14,1.56,95.24,1.36,0.8209,436.5,189.12,308.67,124.9
17/01/2013,104.8,120.1,181.8,130.45,1271,91.84,1.56,95.68,1.36,0.8274,439.6,189.61,309.53,124.6
18/01/2013,105.1,120.2,181.8,130.8,1273,92.77,1.58,96.6,1.38,0.8442,443.3,192.02,310.34,125.6
21/01/2013,105.6,120.2,181.7,130.17,1277,93.12,1.58,96.55,1.39,0.8435,445.8,191.43,309.99,126.3
