Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
18/07/2011,0.999029126,1.002873563,1.004294742,1.005273383,1.00619195,1.000998004,0.993670886,0.993943472,1,0.995065789,1.000967118,0.997812802,1.031021026,1
19/07/2011,1.000971817,0.99713467,0.997556357,0.997883306,1.020307692,1.003988036,1,0.998420221,0.991071429,0.992975207,0.992512077,0.993681903,0.998223321,1.000930233
20/07/2011,1.000970874,0.999042146,0.999387593,0.998339943,0.98854041,1.011916584,1.012738854,1.012319168,1.009009009,1.010819809,1.00949136,1.009991566,0.999419617,1.010223048
21/07/2011,0.996120272,1.000958773,1.000612783,0.990762125,1.000610128,0.99313052,0.987421384,0.996650664,1,0.998764924,1.00072324,0.997623177,0.995663957,0.998160074
22/07/2011,0.99902629,0.998084291,0.993875926,1.00951049,0.992682927,1.01284585,1.012738854,1.008177439,1,1.005633416,1.021440617,1.014745654,1.006260207,1.006451613
25/07/2011,1.001949318,1.007677543,1.008626533,1.008866722,1.011056511,0.996097561,0.993710692,1.006888889,1,1.000409892,1.001886792,0.994415889,1.003129951,0.996336996
26/07/2011,0.994163424,0.999047619,0.999389089,0.995422503,0.994532199,1.001958864,1,0.995475612,0.991071429,0.996585632,1.00094162,0.995852211,0.998420647,0.997242647
27/07/2011,1.003913894,1.000953289,1.001222569,1.00487446,1.004886988,0.997067449,1,0.998337213,1,0.999177744,0.989651929,0.996155325,1.00065589,1.000921659
28/07/2011,1,1.002857143,1.003663227,0.998169504,0.982978723,0.981372549,0.987341772,0.984565845,0.990990991,0.989850501,0.974809886,0.989836614,0.999074645,0.986187845
29/07/2011,1.003898635,1.001899335,1.001824929,1.012011737,0.993197279,0.993306693,1,0.99853389,1,0.992379105,1.005607021,1.003119314,0.998765051,0.998132586
01/08/2011,0.999029126,1.000947867,1.001214403,1.002446317,0.99003736,1.005129237,1.006410256,1.005082449,0.990909091,1,1.005333333,1.00304483,1.004752705,1.009354537
02/08/2011,1.003887269,1.003787879,1.005458184,1.000632683,0.996855346,0.979087452,0.987261146,0.986627711,0.990825688,0.994414968,0.975886183,0.973842279,0.990001154,0.983317887
03/08/2011,1,1.001886792,1.003619036,1.010568151,1.011987382,0.978640777,0.974193548,0.976537585,0.981481481,0.9845549,0.971830986,0.982690012,0.989744785,0.973609802
04/08/2011,0.990319458,1.001883239,1.003605986,1.008044333,0.996259352,0.978174603,0.993377483,0.990786098,1.009433962,0.994580719,0.981693364,1.003981913,0.982887868,0.983543078
05/08/2011,1.010752688,1,1.002994191,1.001507359,0.961827284,0.953026583,0.953333333,0.960682755,0.971962617,0.977774591,0.923076923,0.958389352,0.953160564,0.960531496
08/08/2011,1,1,1.001194101,0.999645861,0.975276513,0.964825809,0.972027972,0.979904423,0.990384615,0.987094882,0.980359147,0.995651259,0.952450775,0.956860334
09/08/2011,1.007736944,0.996240602,1,0.988043575,0.995997332,0.969813073,0.956834532,0.966862573,0.980582524,0.973109493,0.950772753,0.954491018,0.969694304,0.96101949
10/08/2011,1.014395393,0.998113208,0.998210985,1.020885622,1.040187542,1.050401054,1.045112782,1.043714434,1.03960396,1.035114504,1.080975316,1.043545649,1.079016602,1.060285269
11/08/2011,1.002838221,1.001890359,1.007766294,0.995434191,1.02704443,0.988488717,0.985611511,0.973234201,0.961904762,0.974188791,0.988304094,0.983237853,0.99411468,0.992117709
12/08/2011,0.99245283,0.994339623,0.995850376,0.992061392,0.998119122,1.022137669,1,1.025719379,1.02970297,1.01665405,1.001690617,1.01819882,1.007823072,1.017266949
15/08/2011,0.998098859,1.000948767,1,0.999822175,0.999371859,1.017033277,1.01459854,1.012164846,1.009615385,1.018912882,1.03628692,1.019780996,1.013426761,1.010205144
16/08/2011,0.998095238,0.999052133,0.998809453,0.993597154,1.003771213,0.988908607,1.014388489,0.994971793,1,0.993715288,0.996199783,0.988223069,1.002359955,1.004329451
17/08/2011,1,1.003795066,1.005363848,1.018974313,1.008140263,1.007178107,0.992907801,0.995809195,1,1.001764965,0.982833787,0.998527865,0.999049979,1.006466181
18/08/2011,1,1.008506616,1.010077657,1.025208608,0.99378882,0.975278396,0.985714286,0.989231341,0.99047619,0.992512113,0.990851123,0.99199663,0.99780874,0.97919641
19/08/2011,0.999045802,0.998125586,1.001173778,0.994259767,0.98375,0.951701302,0.956521739,0.956706707,0.971153846,0.973224852,0.952434247,0.962491154,0.985497638,0.962820246
22/08/2011,1.00191022,0.997183099,0.997068996,1.00344679,1.036213469,1.021235753,1,1.005362281,1.00990099,1.010183919,1.001175088,1.015367647,1.004162462,1.007030827
23/08/2011,0.999046711,0.998116761,1.001175848,0.997681408,1.021459227,1.000352444,1.015151515,1.003252244,1,1.007824255,1.014084507,1.004562242,1.002009798,1.007411386
24/08/2011,1,0.996226415,0.998238299,0.991823033,0.972388956,1.003992954,1,1.016467842,1.009803922,0.992684383,0.999710648,0.998846597,0.997785299,0.99818744
25/08/2011,1.001908397,0.994318182,0.994117301,1.007029419,0.991975309,1.027605568,1.014925373,1.020793469,1.019417476,1.018198225,1.016787265,1.016382794,1.000753832,1.025742363
26/08/2011,1.005714286,1.002857143,1.005325759,0.998879697,1.013067828,0.988844622,0.985294118,0.990127468,0.980952381,0.993648449,1.000284657,0.986011503,0.998828256,0.990940331
29/08/2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30/08/2011,1,0.99620133,0.994702455,0.996031404,1.020884521,1.041441234,1.037313433,1.036980942,1.029126214,1.024676676,1.036994878,1.024197033,1.002388135,1.03678016
31/08/2011,1.004734848,1,0.998816498,0.979038545,1.021058965,1.015032607,1.028776978,1.015457644,1.009433962,1.015958218,1.008781559,1.009070454,1.004514107,1.011352118
01/09/2011,0.998114986,1.000953289,1.000592452,1.013005397,1.002357101,1.007949472,1.013986014,1.00371569,1.009345794,1.006140226,1.011969532,1.016932618,1.00607498,1.013229104
02/09/2011,1.001888574,1.001904762,1.002960507,1.010043668,1.006466784,0.985955056,0.986206897,0.991282541,1,0.994039171,0.980107527,1.003014938,1.004053104,0.981602374
05/09/2011,1.005655042,1.010456274,1.014758841,1.020665802,1.011682243,0.972824896,0.979020979,0.976508854,0.981481481,0.986007995,0.983817883,0.978480667,0.995674919,0.976823861
06/09/2011,1.000937207,0.99247413,0.994764093,0.996780752,1.002309469,0.99943681,1,0.996669134,1,0.995945555,0.986897129,0.995392027,0.995862982,0.996595832
07/09/2011,1.004681648,0.999052133,1,0.990396056,1.013824885,1.028964274,1.021428571,1.01881421,1,1.005670253,1.01440678,1.012555236,1.002118644,1.024842149
08/09/2011,1.000931966,1.000948767,1.002924148,1.00248863,1.005113636,1.015662651,1.006993007,1.017494837,1.018867925,1.010409137,1.020885547,1.008104738,1.004684326,1.014038986
09/09/2011,0.996275605,1,1.001166249,1.015665126,1.011871114,0.991264963,0.986111111,0.992358209,0.990740741,0.998283016,0.970267321,0.991410706,1.001939264,0.989940239
12/09/2011,1.005607477,1.001895735,1.008794921,1.00952381,0.981564246,0.955613577,0.964788732,0.972807123,0.971962617,0.976637523,0.976946865,0.97428611,0.995758349,0.963275983
13/09/2011,1.000929368,0.997161779,1.000577367,0.99908165,0.977803073,1.003301457,1,1.00296846,1,1.001467567,1.003165468,0.992601551,1.000206782,1.005431377
