Date,Commodities,Gov Bonds,International,Property,UK,,
06/05/2011,99.67,160.09,1.09,106.6,151.73,,
09/05/2011,99.67,160.19,1.1,106.4,152.92,,
10/05/2011,101.1,160.19,1.11,107.1,153.63,,
11/05/2011,100.7,159.49,1.11,107.1,155.72,,
12/05/2011,97.81,160.19,1.11,106.4,155.28,,
13/05/2011,98.46,159.79,1.13,107.3,156.63,,
16/05/2011,97.17,160.29,1.12,106.2,155.56,,
17/05/2011,97.48,159.79,1.12,106.2,155.37,,
18/05/2011,97.98,160.19,1.12,107.3,155.39,,
19/05/2011,99.61,159.49,1.13,108.1,155.62,,
20/05/2011,99.16,160.29,1.13,108,156.7,,
23/05/2011,97.61,160.99,1.12,106.3,154.57,,
24/05/2011,98.2,160.69,1.12,106.4,154.29,,
25/05/2011,98.04,160.79,1.11,105.9,153.98,,
26/05/2011,98.99,160.99,1.11,106,154.3,,
27/05/2011,99.39,161.09,1.11,106.6,154.96,,
30/05/2011,99.39,161.09,1.11,106.6,154.96,,
31/05/2011,100.5,161.19,1.12,107.7,156.02,,
01/06/2011,101.2,161.59,1.13,108.6,156.83,,
02/06/2011,98.83,161.79,1.12,106.9,155.1,,
03/06/2011,98.84,161.69,1.11,106.7,155.83,,
06/06/2011,98.32,161.59,1.1,106.2,155.47,,
07/06/2011,97.83,161.09,1.1,105.7,156.05,,
08/06/2011,96.92,160.89,1.1,105.8,154.58,,
09/06/2011,96.7,161.49,1.09,105.3,153.98,,
10/06/2011,98.31,161.59,1.1,105.3,155.01,,
13/06/2011,96.9,161.79,1.09,103.8,152.93,,
14/06/2011,96.11,161.49,1.09,104,153.94,,
15/06/2011,97.57,161.29,1.1,105.2,154.46,,
16/06/2011,95.59,162.09,1.09,104.2,152.51,,
17/06/2011,95.46,161.69,1.09,104.7,151.84,,
20/06/2011,94.28,162.09,1.09,104.2,151.84,,
21/06/2011,95.74,161.59,1.1,105.5,152.85,,
22/06/2011,96.99,162.29,1.11,105.9,153.68,,
23/06/2011,96.72,161.79,1.11,106.3,152.79,,
24/06/2011,96.81,162.29,1.1,106,152.71,,
27/06/2011,95.78,162.59,1.1,105.6,152.32,,
28/06/2011,96.67,161.89,1.11,106.2,152.26,,
29/06/2011,99.28,160.29,1.12,107.4,153.76,,
30/06/2011,100.2,161.09,1.12,108.3,155.99,,
01/07/2011,101,160.39,1.13,108.5,157.41,,
04/07/2011,101.5,160.49,1.14,109.6,158.83,,
05/07/2011,101.3,160.69,1.14,109.6,160.33,,
06/07/2011,102,161.29,1.14,110.5,159.61,,
07/07/2011,102.6,161.29,1.15,110.9,160.05,,
08/07/2011,103.7,161.29,1.16,112,161.07,,
11/07/2011,102.1,162.79,1.15,110.5,158.9,,
12/07/2011,100.5,163.89,1.14,109.4,155.48,,
13/07/2011,101.7,162.79,1.14,110.1,156.87,,
14/07/2011,101,162.89,1.13,108.2,156.22,,
15/07/2011,100.3,162.99,1.12,107.5,155.45,,
18/07/2011,100.4,163.69,1.12,107.5,155.11,,
19/07/2011,100.8,163.29,1.11,107.6,154.13,,
20/07/2011,102,163.19,1.12,108.7,155.67,,
21/07/2011,101.4,163.29,1.12,108.5,155.3,,
22/07/2011,102.7,162.29,1.12,109.2,157.59,,
25/07/2011,102.2,163.69,1.12,108.8,156.71,,
26/07/2011,102.5,163.59,1.11,108.5,156.06,,
27/07/2011,102.1,163.79,1.11,108.6,155.46,,
28/07/2011,100.2,164.39,1.1,107.1,153.88,,
29/07/2011,99.57,164.69,1.1,106.9,154.36,,
01/08/2011,100.1,164.89,1.09,107.9,154.83,,
02/08/2011,98,165.79,1.08,106.1,150.78,,
03/08/2011,95.93,166.39,1.06,103.3,148.17,,
04/08/2011,93.83,166.99,1.07,101.6,148.76,,
05/08/2011,89.42,167.49,1.04,97.59,142.57,,
08/08/2011,86.29,167.69,1.03,93.38,141.95,,
09/08/2011,83.68,167.69,1.01,89.74,135.49,,
10/08/2011,87.9,167.39,1.05,95.15,141.39,,
11/08/2011,86.89,168.69,1.01,94.4,139.02,,
12/08/2011,88.82,167.99,1.04,96.03,141.55,,
15/08/2011,90.34,167.99,1.05,97.01,144.35,,
16/08/2011,89.33,167.79,1.05,97.43,142.65,,
17/08/2011,89.98,168.69,1.05,98.06,142.44,,
18/08/2011,87.75,170.39,1.04,96.02,141.3,,
19/08/2011,83.52,170.59,1.01,92.45,136,,
22/08/2011,85.3,170.09,1.02,93.1,138.09,,
23/08/2011,85.33,170.29,1.02,93.79,138.72,,
24/08/2011,85.67,169.99,1.03,93.62,138.56,,
25/08/2011,88.03,168.99,1.05,96.03,140.83,,
26/08/2011,87.06,169.89,1.03,95.16,138.86,,
29/08/2011,87.06,169.89,1.03,95.16,138.86,,
30/08/2011,90.67,168.99,1.06,98.66,142.22,,
31/08/2011,92.04,168.79,1.07,99.78,143.51,,
01/09/2011,92.77,168.89,1.08,101.1,145.94,,
02/09/2011,91.48,169.39,1.08,99.24,146.38,,
05/09/2011,88.99,171.89,1.06,96.94,143.23,,
06/09/2011,88.95,170.99,1.06,96.61,142.57,,
07/09/2011,91.52,170.99,1.06,99.01,144.36,,
08/09/2011,92.95,171.49,1.08,100.4,145.53,,
09/09/2011,92.15,171.69,1.07,99.39,144.28,,
12/09/2011,88.06,173.2,1.04,95.74,140.57,,
13/09/2011,88.35,173.3,1.04,96.26,139.53,,
14/09/2011,90.48,172.9,1.06,96.82,140.88,,
15/09/2011,91.58,171.39,1.07,97.5,143.82,,
16/09/2011,92.35,171.39,1.08,98.88,144.87,,
19/09/2011,90.51,173,1.08,98.05,143.45,,
20/09/2011,91.14,173.1,1.09,98.05,143.79,,
21/09/2011,90.07,172.39,1.09,97.98,146.08,,
22/09/2011,84.62,173.7,1.07,93.34,141.62,,
23/09/2011,81.67,174.5,1.05,92.34,140.78,,
26/09/2011,82,173.4,1.06,92.83,141.88,,
27/09/2011,84.47,171.79,1.08,94.42,143.81,,
28/09/2011,84.95,171.79,1.09,94.74,144.68,,
29/09/2011,82.14,172.49,1.07,93.91,143.36,,
30/09/2011,80.85,172.49,1.07,93.51,142.08,,
03/10/2011,79.61,173.8,1.06,92.31,139.53,,
04/10/2011,76.77,176.7,1.04,90.29,138.47,,
05/10/2011,79.49,175.1,1.06,91.7,139.31,,
06/10/2011,83.44,174.9,1.07,93.15,140.81,,
07/10/2011,84.03,174.8,1.08,93.88,142.34,,
10/10/2011,84.59,174.3,1.07,92.99,143.51,,
11/10/2011,85.29,173.2,1.09,94.8,145.04,,
12/10/2011,87.01,171.99,1.09,94.52,146.54,,
13/10/2011,86.88,172.8,1.1,95.93,147.74,,
14/10/2011,87.63,172.59,1.1,95.86,148.52,,
17/10/2011,89.1,173.1,1.1,97.5,150.1,,
18/10/2011,86.69,173.9,1.09,94.89,146.8,,
19/10/2011,88.19,173.8,1.1,96.74,148.28,,
20/10/2011,86.94,174.3,1.1,95.73,147.07,,
21/10/2011,86.55,173.5,1.1,95.52,147.47,,
24/10/2011,88.38,173.6,1.12,97.61,149.33,,
25/10/2011,89.87,172.8,1.12,98.62,150.24,,
26/10/2011,88.75,174.7,1.1,97.37,149.25,,
27/10/2011,92.92,173.8,1.11,100.5,152.13,,
28/10/2011,93.18,172.39,1.12,102.2,153.86,,
31/10/2011,92.27,173.9,1.12,101.3,151.97,,
01/11/2011,87.92,177,1.1,98.9,146.85,,
02/11/2011,88.65,176.2,1.08,98.48,146.01,,
03/11/2011,89.5,175.8,1.09,98.72,147.84,,
04/11/2011,91.26,175.7,1.1,100.2,149.57,,
07/11/2011,90.15,176.8,1.08,98.83,147.27,,
08/11/2011,91.63,176.8,1.1,99.12,150.12,,
09/11/2011,90.35,177.6,1.1,99.18,149.79,,
10/11/2011,90.15,178.2,1.09,97.54,148.42,,
11/11/2011,89.68,177.8,1.09,97.15,148.76,,
14/11/2011,90.96,177.9,1.1,98.83,149.99,,
15/11/2011,89.53,179.2,1.1,96.89,148.36,,
16/11/2011,89.95,179.9,1.11,97.4,149.61,,
17/11/2011,89.33,179.6,1.1,96.61,147.12,,
18/11/2011,88.53,178.2,1.09,95.17,146.67,,
21/11/2011,86.54,178.9,1.09,94.65,144.36,,
22/11/2011,87.18,178.5,1.09,94.7,143.43,,
23/11/2011,85.46,179.5,1.08,93.31,142.69,,
24/11/2011,85.57,179.2,1.07,92.95,141.42,,
25/11/2011,84.13,178.7,1.07,91.88,140.41,,
28/11/2011,86.57,178.3,1.08,94.38,143.53,,
29/11/2011,87.56,180.2,1.09,95.23,145.18,,
30/11/2011,88.4,180.6,1.1,95.32,146.14,,
01/12/2011,91.05,177.2,1.12,98.04,150.01,,
02/12/2011,92.38,177.2,1.12,98.36,149.63,,
05/12/2011,92.05,177.3,1.12,98.84,150.14,,
06/12/2011,91.53,177.5,1.13,98.19,149.89,,
07/12/2011,92.24,178.7,1.13,98.83,150.42,,
08/12/2011,91.48,178.9,1.13,98.46,150.08,,
09/12/2011,90.4,178.6,1.12,96.87,148.24,,
12/12/2011,89.88,179.5,1.13,97.23,148.18,,
13/12/2011,89.29,180,1.12,96.52,146.89,,
14/12/2011,88.15,179,1.11,95.63,146.39,,
15/12/2011,86.67,179.7,1.11,95.44,144.2,,
16/12/2011,87.45,179.5,1.11,96.8,145.29,,
19/12/2011,87.43,180.2,1.11,96.89,144.98,,
20/12/2011,86.35,180.5,1.1,95.82,144.8,,
21/12/2011,88.15,180.9,1.12,97.51,146.51,,
22/12/2011,88.45,180.5,1.12,97.41,146.68,,
23/12/2011,89.43,180.7,1.13,98.63,147.21,,
26/12/2011,89.43,180.7,1.13,98.63,147.21,,
27/12/2011,89.43,180.7,1.13,98.63,147.21,,
28/12/2011,89.62,180.8,1.14,98.95,148.81,,
29/12/2011,89.28,181.6,1.15,99.38,148.8,,
30/12/2011,89.73,181.6,1.15,99.67,149.45,,
02/01/2012,89.73,181.6,1.15,99.67,149.45,,
03/01/2012,91.85,180.9,1.15,100.5,151.3,,
04/01/2012,92.46,180.8,1.16,100.4,152.15,,
05/01/2012,92,180.8,1.15,99.18,150.17,,
06/01/2012,92.89,180.3,1.16,99.85,150.05,,
09/01/2012,92.59,180.7,1.16,99.94,150.14,,
10/01/2012,94.04,180.9,1.16,100.7,150.5,,
11/01/2012,94.47,180.5,1.17,101.4,150.94,,
12/01/2012,95.18,181,1.17,102.6,151.25,,
13/01/2012,94.72,181.4,1.17,102.5,151.96,,
16/01/2012,94.3,182,1.16,102.1,151.2,,
17/01/2012,95.51,181.8,1.16,103.3,153.29,,
18/01/2012,95.37,182.5,1.17,103.3,153.4,,
19/01/2012,95.73,182.2,1.17,104.1,153.85,,
20/01/2012,95.33,180.9,1.18,105,154.87,,
23/01/2012,95.19,179.7,1.17,105.2,154.44,,
24/01/2012,95.06,179.9,1.17,104.6,154.44,,
25/01/2012,95.12,179.4,1.18,105.4,153.6,,
26/01/2012,96.58,180.1,1.19,106.2,154.55,,
27/01/2012,96.26,180.7,1.18,106.4,154.46,,
30/01/2012,95.34,181.4,1.18,105.7,152.59,,
31/01/2012,95.16,181.2,1.17,105,152.66,,
01/02/2012,95.25,181.6,1.17,106,154.52,,
02/02/2012,95.43,180.5,1.18,106.3,155.39,,
03/02/2012,95.53,179.8,1.18,106.5,156.07,,
06/02/2012,96.35,179.2,1.19,107.4,157.22,,
07/02/2012,96.32,179,1.19,107.2,157.24,,
08/02/2012,96.42,178,1.19,107.5,157.37,,
09/02/2012,96.66,178.8,1.19,108.2,157,,
10/02/2012,95.61,177.8,1.19,106.9,157.64,,
13/02/2012,96.5,177.9,1.19,107.5,157.68,,
14/02/2012,96.4,178.5,1.2,108.4,157.89,,
15/02/2012,96.53,178.9,1.2,108.9,158.94,,
16/02/2012,95.64,178.8,1.2,108.1,157.39,,
17/02/2012,96.38,177.6,1.2,108.6,158.92,,
20/02/2012,97.22,177,1.21,109.2,159.96,,
21/02/2012,96.79,177,1.21,108.7,159.95,,
22/02/2012,98.02,177.8,1.21,108.6,160.17,,
23/02/2012,98.65,178.3,1.21,108.1,160.04,,
24/02/2012,98.68,179.4,1.21,108.8,159.95,,
27/02/2012,97.5,180.2,1.21,107.5,158.76,,
28/02/2012,98.29,180.6,1.21,108.9,158.65,,
29/02/2012,98.4,179.9,1.21,108,158.47,,
01/03/2012,97.18,178.9,1.21,107.2,158.22,,
02/03/2012,98.07,178.8,1.21,108.1,158.71,,
05/03/2012,97.17,179.8,1.21,108.2,158.28,,
06/03/2012,94.98,179.5,1.2,107.3,157.31,,
07/03/2012,94.15,179.9,1.2,107.3,156.93,,
08/03/2012,95.2,179.4,1.21,108.6,158.26,,
09/03/2012,94.97,179.5,1.22,108.3,160.1,,
12/03/2012,96,180,1.23,109.2,160.54,,
13/03/2012,96.19,180,1.23,110.4,161.84,,
14/03/2012,96.33,177.7,1.24,111.2,163.23,,
15/03/2012,95.39,176.1,1.24,111,162.76,,
16/03/2012,95.38,175.3,1.24,110.6,162.82,,
19/03/2012,95.46,175.9,1.23,110,162.88,,
20/03/2012,94.8,175.6,1.22,109.8,161.57,,
21/03/2012,94.55,175.8,1.23,109.6,162.3,,
22/03/2012,93.48,176.8,1.23,108.9,161.52,,
23/03/2012,92.63,177.4,1.22,107.9,162.06,,
26/03/2012,93.38,176.9,1.23,108.3,163.02,,
27/03/2012,94.31,177.2,1.23,109.5,164.03,,
28/03/2012,93.41,177.5,1.23,109.5,163.38,,
29/03/2012,92.23,178.2,1.23,109.1,161.95,,
30/03/2012,92.27,178.1,1.22,108.3,160.94,,
02/04/2012,92.17,177.5,1.23,108.4,161.57,,
03/04/2012,93.37,177.9,1.24,109.1,163.28,,
04/04/2012,91.71,178.4,1.24,108,161.59,,
05/04/2012,91.22,178.8,1.23,108.2,159.84,,
06/04/2012,91.22,178.8,1.23,108.2,159.84,,
09/04/2012,91.22,178.8,1.23,108.2,159.84,,
10/04/2012,90.35,179.6,1.22,107.4,158.54,,
11/04/2012,89.83,180,1.2,106.3,156.5,,
12/04/2012,89.32,179.4,1.21,106.3,158.5,,
13/04/2012,91.13,179.9,1.22,107.9,159.3,,
16/04/2012,90.41,180,1.21,107.6,158.61,,
17/04/2012,89.82,179.2,1.22,107.8,159.71,,
18/04/2012,90.87,178.9,1.23,108.6,160.39,,
19/04/2012,90.78,178.5,1.23,108,160.59,,
20/04/2012,90.5,177.9,1.22,107.7,160.3,,
23/04/2012,88.85,178.5,1.22,107,159.6,,
24/04/2012,88.75,178.2,1.21,107.2,158.82,,
25/04/2012,90.24,179,1.22,109.3,159.97,,
26/04/2012,90.16,179.1,1.22,108.9,161.05,,
27/04/2012,90.46,179,1.22,108.9,161.08,,
30/04/2012,90.59,178.7,1.22,109.4,161.56,,
01/05/2012,90.38,179,1.22,109,161.65,,
02/05/2012,91.34,179.4,1.23,110.1,162.78,,
03/05/2012,90.57,179.6,1.23,110.1,163.07,,
04/05/2012,89.11,179.4,1.23,109.3,162.3,,
07/05/2012,89.11,179.4,1.23,109.3,162.3,,
08/05/2012,86.15,180.7,1.22,108.3,158.9,,
09/05/2012,84.79,181.2,1.21,107.4,156.29,,
10/05/2012,85.62,180.8,1.2,107.8,156.82,,
11/05/2012,85.44,180.6,1.21,107.7,157.69,,
14/05/2012,84.18,181.6,1.21,107.1,156.49,,
15/05/2012,83.83,181,1.21,107.2,157.08,,
16/05/2012,82.43,181.7,1.21,106.7,154.36,,
17/05/2012,82.3,182.1,1.21,106.5,155.07,,
18/05/2012,81.88,182.9,1.2,104.6,152.66,,
21/05/2012,82.04,182.4,1.19,104.5,151.8,,
22/05/2012,83.19,182.4,1.2,106,152.47,,
23/05/2012,81.81,183.1,1.2,105.3,151.43,,
24/05/2012,83.11,183.5,1.2,106.3,150.98,,
25/05/2012,82.83,183.7,1.2,106.5,152.61,,
28/05/2012,83.66,183.6,1.21,107.1,153.28,,
29/05/2012,83.86,183.9,1.21,107.4,153.34,,
30/05/2012,83.25,184.4,1.22,107.2,153.51,,
31/05/2012,83.17,184.4,1.22,107,153.6,,
01/06/2012,81.83,187.4,1.22,107.2,151.99,,
04/06/2012,81.83,187.4,1.22,107.2,151.99,,
05/06/2012,81.83,187.4,1.22,107.2,151.99,,
06/06/2012,83.22,185.7,1.2,108,152.76,,
07/06/2012,84.25,185.6,1.22,109,153.87,,
08/06/2012,83.05,185.9,1.22,107.8,153.82,,
11/06/2012,84.46,184.8,1.23,109.6,156.26,,
12/06/2012,83,184.4,1.22,107.6,154.44,,
13/06/2012,83.5,183.1,1.23,107.8,153.44,,
14/06/2012,83.16,183.2,1.23,107.8,153.18,,
15/06/2012,84.72,183.7,1.23,109.5,155,,
18/06/2012,84.85,184.9,1.23,109.1,154.78,,
19/06/2012,85.18,185.3,1.23,109.7,154.88,,
20/06/2012,86.29,184.4,1.24,110,156.69,,
21/06/2012,85.54,184.6,1.24,109.9,158.82,,
22/06/2012,83.45,185.1,1.23,109.1,157.76,,
25/06/2012,82.8,185.5,1.23,108.8,157.31,,
26/06/2012,82.4,184.3,1.22,108.5,157.06,,
27/06/2012,82.86,184.7,1.22,109.5,157.46,,
28/06/2012,83.69,185.7,1.23,109.9,159.04,,
29/06/2012,85.79,184,1.24,112.3,161.34,,
02/07/2012,86.45,183.8,1.25,113.2,163.7,,
03/07/2012,86.68,184.4,1.26,113.9,164.45,,
04/07/2012,88.23,183.9,1.27,114.7,165.42,,
05/07/2012,88.61,184.5,1.27,115.2,165.62,,
06/07/2012,88.06,184.7,1.27,115.2,165.01,,
09/07/2012,86.7,185.8,1.26,114.9,164,,
10/07/2012,86.93,185.6,1.27,115.4,164.46,,
11/07/2012,85.36,185.8,1.26,114.4,163.96,,
12/07/2012,84.66,186.7,1.25,114,163.03,,
13/07/2012,85.18,186.6,1.26,115.3,164.12,,
16/07/2012,85.7,187,1.26,115.4,164.6,,
17/07/2012,85.33,187.3,1.26,115.6,164.88,,
18/07/2012,85.67,187.8,1.27,116.4,164.95,,
19/07/2012,86.34,187.2,1.27,116,166.45,,
20/07/2012,86.5,187.1,1.27,115.1,167.59,,
23/07/2012,85.32,188.3,1.26,114.4,164.85,,
24/07/2012,86.56,187.3,1.26,114.6,163.97,,
25/07/2012,86.32,187.3,1.25,114.6,163.72,,
26/07/2012,86.6,187.3,1.26,115.2,165.24,,
27/07/2012,86.92,187.2,1.26,114.7,165.86,,
30/07/2012,88.4,186.5,1.28,116,166.94,,
31/07/2012,88.71,187.6,1.28,116.7,166.85,,
01/08/2012,88.26,187.5,1.28,117.2,166.64,,
02/08/2012,88.73,187.2,1.29,117.5,168.32,,
03/08/2012,88.62,187.1,1.28,118.1,166.75,,
06/08/2012,89.14,187.5,1.3,118.7,168.81,,
07/08/2012,89.56,187.5,1.3,118.1,169.13,,
08/08/2012,90.44,187,1.29,117.2,169.19,,
09/08/2012,90.7,186.8,1.3,116.9,169.61,,
10/08/2012,91.21,187.2,1.3,116.7,170.11,,
13/08/2012,90.77,186.4,1.29,116.3,169.48,,
14/08/2012,90.56,187,1.29,116.4,169.88,,
15/08/2012,90.2,185.7,1.29,116,170.58,,
16/08/2012,90.44,185,1.29,116.3,170.35,,
17/08/2012,91.12,184.9,1.3,117,171.05,,
20/08/2012,90.85,184.8,1.3,117,171.56,,
21/08/2012,90.83,184.9,1.3,116.5,170.95,,
22/08/2012,90.22,184.8,1.29,116.2,169.38,,
23/08/2012,90.14,185.7,1.28,116,170.06,,
24/08/2012,88.96,186.4,1.28,115.6,170.09,,
27/08/2012,88.96,186.4,1.28,115.6,170.09,,
28/08/2012,89.14,187.1,1.29,116.2,170.02,,
29/08/2012,88.68,187.3,1.28,116.3,169.48,,
30/08/2012,87.64,187.5,1.28,115.2,169.89,,
31/08/2012,87.7,187,1.28,115.5,170.06,,
03/09/2012,88.32,187,1.28,115.4,170.38,,
04/09/2012,88.07,187.2,1.28,115.4,171.12,,
05/09/2012,87.19,187.2,1.28,115.4,170.67,,
06/09/2012,88.12,186.6,1.28,116.1,172.21,,
07/09/2012,89.64,184.3,1.29,117.1,174.03,,
10/09/2012,90.44,185.1,1.28,116.2,172.38,,
11/09/2012,89.94,185.1,1.27,115.8,171.39,,
12/09/2012,90.57,183.9,1.27,116.3,171.13,,
13/09/2012,90.38,184.4,1.27,116.3,171.11,,
14/09/2012,92.53,182.8,1.28,117.6,173.07,,
17/09/2012,92.83,182.8,1.28,117.6,172.94,,
18/09/2012,91.84,183.6,1.28,116.9,173.39,,
19/09/2012,92.22,183.9,1.28,116.8,173.94,,
20/09/2012,91.87,184.4,1.29,116.2,173.85,,
21/09/2012,91.63,184.4,1.28,115.2,174.78,,
24/09/2012,90.89,184.5,1.28,115.1,173.99,,
25/09/2012,91.2,184.9,1.29,115.3,174.39,,
26/09/2012,90.38,185.4,1.28,114.7,173.39,,
27/09/2012,90.19,185.9,1.28,114.9,172.92,,
28/09/2012,91.1,186.2,1.28,115.2,172.88,,
01/10/2012,91.1,185.2,1.29,115.1,173.02,,
02/10/2012,92.15,185.2,1.29,115,173.3,,
03/10/2012,91.52,185.9,1.29,115.4,173.17,,
04/10/2012,90.78,186,1.3,115.9,174.56,,
05/10/2012,91.52,185.1,1.3,115.6,174.93,,
08/10/2012,91.86,185.1,1.3,116.2,175.98,,
09/10/2012,92.4,185,1.31,116.5,175.87,,
10/10/2012,91.9,185.1,1.29,116.2,174.24,,
11/10/2012,91.05,184.9,1.29,116.1,174.35,,
12/10/2012,91.61,185,1.29,116.1,174.74,,
15/10/2012,91.18,185.6,1.29,116.1,175.4,,
16/10/2012,91.26,185,1.29,116.6,175.87,,
17/10/2012,92.26,183.3,1.3,117,176.86,,
18/10/2012,92.96,183.2,1.3,117.2,176.79,,
19/10/2012,93.21,183.3,1.31,118.1,177.22,,
22/10/2012,92.68,182.8,1.3,117.7,176.59,,
23/10/2012,91.27,183.6,1.29,117,175.33,,
24/10/2012,90.71,184,1.28,117,173.79,,
25/10/2012,90.49,183.1,1.27,116.8,174.98,,
26/10/2012,89.59,184.1,1.27,115.6,174.55,,
29/10/2012,89.88,184.8,1.28,115.6,174.33,,
30/10/2012,89.88,185,1.28,115.6,175.28,,
31/10/2012,91.27,184.5,1.28,116.2,176.06,,
01/11/2012,90.46,184.2,1.27,116.1,175.81,,
02/11/2012,91.54,184,1.29,117.3,177.5,,
05/11/2012,90.9,184.7,1.29,118.2,177.11,,
06/11/2012,91.22,184.7,1.29,118,177.45,,
07/11/2012,91.81,185,1.3,118.5,178.84,,
08/11/2012,89.96,185.6,1.29,117.5,177.05,,
09/11/2012,88.92,186.4,1.28,116.5,176.19,,
12/11/2012,89.35,185.9,1.29,116.8,176.75,,
13/11/2012,88.64,185.5,1.29,115.9,175.95,,
14/11/2012,88.95,185.4,1.29,116.7,177.49,,
15/11/2012,87.58,185.4,1.28,115.3,174.98,,
16/11/2012,87.13,185.8,1.28,115,174.11,,
19/11/2012,88.08,185.5,1.28,115.8,174.81,,
20/11/2012,88.88,184.7,1.29,116.1,176.97,,
21/11/2012,88.84,184,1.3,116.3,177.03,,
22/11/2012,89.1,184,1.3,116.5,178.55,,
23/11/2012,89.21,184.6,1.31,117,179.53,,
26/11/2012,89.23,184.9,1.31,116.7,179.83,,
27/11/2012,89.28,184.4,1.31,117.2,180.34,,
28/11/2012,88.59,185.4,1.31,116.9,179.92,,
29/11/2012,89.54,185.4,1.32,117.4,181.35,,
30/11/2012,89.31,186,1.31,117.5,181.22,,
03/12/2012,89.19,185.5,1.32,118,181.88,,
04/12/2012,88.28,184.8,1.31,117.6,181.73,,
05/12/2012,88.26,184.4,1.31,117.7,181.56,,
06/12/2012,88.41,184.8,1.31,117.6,181.8,,
07/12/2012,88.62,185.1,1.32,119,181.17,,
10/12/2012,88.32,185.1,1.32,118.8,180.78,,
11/12/2012,89.3,184,1.32,119,181.54,,
12/12/2012,89.58,184,1.32,118.9,181.37,,
13/12/2012,89.87,184.6,1.32,119,180.89,,
14/12/2012,89.54,183.7,1.32,118.9,181.1,,
17/12/2012,89.4,183.7,1.31,118.4,180.64,,
18/12/2012,89.99,183.3,1.31,118.9,181.03,,
19/12/2012,90.42,182.7,1.32,119,182.85,,
20/12/2012,90.16,182.8,1.31,119.6,183.29,,
21/12/2012,89.21,183.2,1.32,119.9,181.79,,
24/12/2012,90.09,183.5,1.32,120.8,182.79,,
25/12/2012,90.09,183.5,1.32,120.8,182.79,,
26/12/2012,90.09,183.5,1.32,120.8,182.79,,
27/12/2012,90.2,183.5,1.31,121,182.43,,
28/12/2012,90.22,185.1,1.31,121.5,182.84,,
31/12/2012,89.17,184.8,1.3,120.4,181.4,,
01/01/2013,89.17,184.8,1.3,120.4,181.4,,
02/01/2013,91.7,182.9,1.3,122.1,184.12,,
03/01/2013,92.19,182.2,1.33,122.7,185.45,,
04/01/2013,92.27,180.7,1.34,123.4,185.46,,
07/01/2013,92.8,181.2,1.34,123.6,187.07,,
