Date,Commodities,Gov Bonds,International,Property,UK
16/05/2013,94.04,183.9,75.76,146,217.4
17/05/2013,93.92,184.7,76.28,146.1,216.5
20/05/2013,94.47,183.8,76.58,147.3,216.7
21/05/2013,95.41,184.1,77.1,147.2,218.3
22/05/2013,95.85,184,77.38,148.2,219.3
23/05/2013,94.51,184.3,75.48,143,216.6
24/05/2013,94.48,183.8,75.39,141,214.7
27/05/2013,94.48,183.8,75.39,141,214.7
28/05/2013,94.82,184,76.46,142.7,218
29/05/2013,94.22,182.6,75.54,139.7,215.1
30/05/2013,94.46,183.1,75.28,137.3,215.5
31/05/2013,94,183.7,75.06,135.4,214.2
03/06/2013,92.59,182.1,73.68,133.7,213.7
04/06/2013,92.96,182.4,74.29,134.8,212.2
05/06/2013,91.97,182.4,73.11,132.2,209.3
06/06/2013,90.61,182.7,71.97,129.9,209
07/06/2013,89.94,183.3,72.19,130.6,205.3
10/06/2013,90.52,181.9,72.69,131.1,208.5
11/06/2013,89.45,180.6,71.81,128.3,205.1
12/06/2013,89.33,181.3,71.61,127.4,205.9
13/06/2013,88.13,181.5,70.87,125.6,203.4
14/06/2013,89.28,181.9,71.82,128.7,204.2
17/06/2013,89.12,182,71.94,129.2,206.4
18/06/2013,89.43,181.2,72.48,130.1,207.2
19/06/2013,89.5,181.4,72.51,130,206.2
20/06/2013,88.21,179.9,71.13,126.6,202.5
21/06/2013,87.4,179.2,70.69,124.2,202.2
24/06/2013,86,177.6,69.26,123.3,196.6
25/06/2013,85.33,177.6,69.84,123,198.6
26/06/2013,86.27,177.8,70.95,125.5,201.4
27/06/2013,87.06,178.5,72.32,128.5,200.6
28/06/2013,87.36,179,72.19,131.5,203.9
01/07/2013,87.67,178.2,72.86,131.1,204.9
02/07/2013,87.88,179.2,73.25,131.5,204.4
03/07/2013,86.94,179.5,71.86,131.1,201.8
04/07/2013,87.88,178.6,73.35,132,204.9
05/07/2013,89.61,178.2,74.31,135.3,209.8
08/07/2013,89.76,177.9,74.57,134.5,209.2
09/07/2013,90.57,178.1,75.32,135.4,211.5
10/07/2013,91.12,178.7,75.32,135.8,210.7
11/07/2013,91.69,179.3,75.52,136,213.8
12/07/2013,92.09,180.2,75.63,137.2,214.1
15/07/2013,92.06,179.9,75.82,137.2,213.7
16/07/2013,91.91,180.2,75.99,137.3,213.8
17/07/2013,91.32,179.8,75.54,135.8,212.8
18/07/2013,91.56,180.6,75.96,136.1,214.6
19/07/2013,91.95,180.4,75.59,136.4,215.1
22/07/2013,92.1,180.2,75.47,135.9,215.2
23/07/2013,92.53,179.7,75.88,136.5,216.2
24/07/2013,92.95,179,75.64,136.3,216.5
25/07/2013,91.89,179,75.43,134.7,214.5
26/07/2013,91.78,179.4,75.05,134,214.2
29/07/2013,91.64,179.8,75.14,133.9,214.2
30/07/2013,91.48,179.9,75.59,133.7,214.3
31/07/2013,91.38,180.1,76.22,133.8,216.4
01/08/2013,91.52,180.5,76.68,133.9,217.4
02/08/2013,91.96,178.7,76.48,133.9,217.3
05/08/2013,91,179,76.2,132.3,217.1
06/08/2013,90.6,178.5,76.14,132.5,215.9
07/08/2013,89.19,178,74.76,130.6,214.2
08/08/2013,89,178.3,75.09,130.3,214.5
09/08/2013,90.05,178.4,75.14,130.3,214.6
12/08/2013,90.06,178.5,75.09,130.3,215
13/08/2013,91.35,177.8,75.34,130.7,216.3
14/08/2013,91.34,176.7,75.22,129.8,217
15/08/2013,90.46,176.3,73.98,128.3,215.1
16/08/2013,90.37,176.4,73.75,126.4,212.4
19/08/2013,89.86,176,73.65,124.6,213.1
20/08/2013,88.73,176.6,72.95,123.4,211.1
21/08/2013,88.6,176.4,72.77,124.5,211.1
22/08/2013,88.56,176.2,73.17,124.4,212.1
23/08/2013,89.37,176.5,73.78,124.7,212.9
26/08/2013,89.37,176.5,73.78,124.7,212.9
27/08/2013,89.59,178.2,73.31,125.2,212.2
28/08/2013,89.94,178,72.57,125.4,211
29/08/2013,89.85,178,72.92,124.7,213.8
30/08/2013,89.48,178,72.98,124.9,213.5
02/09/2013,89.89,177,72.72,125,215.3
03/09/2013,89.8,177.2,73.43,125.2,213.8
04/09/2013,89.52,176.8,72.98,124,212.1
05/09/2013,89.85,176,73.47,124.4,215.6
06/09/2013,90.11,175.6,73.2,123.7,214.7
09/09/2013,89.88,176.1,73.64,125.1,214.6
10/09/2013,90.89,175.2,74.45,126.9,217.1
11/09/2013,90.75,175.2,74.18,126.4,217
12/09/2013,90.83,175.8,74.33,126.6,218.2
13/09/2013,90.18,175.9,74.06,126.1,216.6
16/09/2013,90.83,176.7,74.24,127,218.6
17/09/2013,90.29,176.4,74.34,127,217.4
18/09/2013,90.06,175.5,74.24,126.7,216.9
19/09/2013,91.06,176.9,75.05,130.2,219.3
20/09/2013,90.79,176.1,75.08,130,218
23/09/2013,90.04,175.8,74.38,128.5,216.5
24/09/2013,89.95,176.8,74.48,128.3,216.2
25/09/2013,89.58,177.8,74.02,127.3,215.6
26/09/2013,89.66,178.4,74.51,127.4,215.6
27/09/2013,89.39,178.6,73.92,127.6,214.5
30/09/2013,88.09,179.1,73.23,126.1,214.2
01/10/2013,87.58,178.8,73.21,125.6,214.1
02/10/2013,87.26,179.2,73.06,126,211.8
03/10/2013,87.96,178.8,73.44,126.2,213
04/10/2013,88.11,178.9,73.87,126.2,213.1
07/10/2013,87.73,179.1,73.43,124.8,210.8
08/10/2013,87.88,179,73.29,125.6,210.8
09/10/2013,87.84,179.6,73.36,126.3,210.1
10/10/2013,88.42,179,74.28,127.3,212.8
11/10/2013,88.76,178.7,74.79,128.7,213.8
14/10/2013,88.88,178.6,74.56,129,214.5
15/10/2013,90,177.8,75.2,129.6,216.7
16/10/2013,89.23,177.5,75.52,128.6,215
17/10/2013,90.04,178.1,75.16,130.2,216.8
18/10/2013,89.87,179.1,75.65,130.7,219.4
21/10/2013,90.29,178.6,75.98,131.1,220.6
22/10/2013,90.67,178.4,76.19,130.9,220.3
23/10/2013,90.8,179.9,75.96,131,220.5
24/10/2013,90.58,180.1,76.28,131.2,221.5
25/10/2013,90.89,179.8,76.13,130.7,221.9
28/10/2013,91,180.2,76.35,131.7,221.7
29/10/2013,91.79,180.3,76.87,131.9,222.9
30/10/2013,92.01,180.7,77.23,131.6,224.4
31/10/2013,91.12,180.8,76.67,130.8,223.9
01/11/2013,91.28,179.9,76.82,130.9,223.4
04/11/2013,91.24,179.7,76.95,131.2,223.2
05/11/2013,91.63,179.3,76.19,130.5,221.6
06/11/2013,91.19,178.6,76.55,128.9,222.8
07/11/2013,91.6,178.9,76.59,128.8,222.2
08/11/2013,90.35,178.9,75.83,127.7,220.2
11/11/2013,91.31,177.8,76.7,127.2,221.7
12/11/2013,91.39,178.1,76.91,128.4,221.5
13/11/2013,90.79,177.8,76.33,127.2,219.8
14/11/2013,90.72,177.9,76.59,127.6,220
15/11/2013,91.08,178.5,77.2,128.5,221.1
18/11/2013,91.5,178.5,77.58,128.7,222
19/11/2013,91.28,179.2,76.99,128.1,220.8
20/11/2013,91.07,178.6,76.69,126.7,220.5
21/11/2013,90.74,177.5,76.64,125.5,220.8
22/11/2013,90.42,178,76.58,125.4,220.2
25/11/2013,90.88,178.4,76.89,125.1,221.4
26/11/2013,90.42,178.6,76.76,124.8,220.6
27/11/2013,89.6,178.5,76.27,123.7,220.1
28/11/2013,89.33,178.2,76.21,124.2,220.5
29/11/2013,89.55,178.4,76.59,124.2,222.4
02/12/2013,88.99,177.6,75.84,122.8,220.5
03/12/2013,88.28,177.5,75.38,121.6,217
04/12/2013,88.54,177.4,74.83,121.9,216.5
05/12/2013,88.85,177.4,75.01,121.9,217.6
06/12/2013,89.01,177,75.39,122.2,218.5
09/12/2013,88.95,177.3,75.79,122.3,217.3
10/12/2013,88.97,177.3,75.38,122.3,218.2
11/12/2013,89.02,177.7,75.32,122.2,217.7
12/12/2013,87.77,177.7,74.53,120.3,215.8
13/12/2013,87.88,177.5,74.81,120.5,214.9
16/12/2013,87.9,177.7,75.24,120.6,215.5
17/12/2013,88.64,177.9,75.36,120.8,216.4
18/12/2013,88.19,177.7,74.83,120.9,216.7
19/12/2013,88.93,177.1,75.41,122,219.7
20/12/2013,89.45,176.6,76.02,121.6,219.3
23/12/2013,89.73,176.6,76.51,122.3,220.8
24/12/2013,90.23,176.4,76.5,122.3,224.1
25/12/2013,90.23,176.4,76.5,122.3,224.1
26/12/2013,90.23,176.4,76.5,122.3,224.1
27/12/2013,90.48,175.7,76.52,121.6,225.3
30/12/2013,91.06,176,76.66,122.5,223.7
31/12/2013,90.88,176.1,76.61,122.5,225.8
01/01/2014,90.88,176.1,76.61,122.5,225.8
02/01/2014,90.73,176,76.69,122,225.1
03/01/2014,90.62,176.2,76.7,122.1,223.8
06/01/2014,90.61,176.8,76.4,123.1,224.3
07/01/2014,90.25,177,76.71,122.9,225.1
08/01/2014,90,177.2,76.43,122.9,224
09/01/2014,89.64,176.8,76.48,122.4,224.2
10/01/2014,89.52,177.1,76.43,122.8,225
13/01/2014,89.52,177.9,77.11,123.6,224.8
14/01/2014,88.92,178.2,76.3,123.1,224.8
15/01/2014,89.4,178,77.35,123.7,226.4
16/01/2014,90.49,178.2,77.19,124.4,227.3
17/01/2014,90.43,178,76.73,124.2,227.5
20/01/2014,90.42,178.2,76.67,123.9,227.5
21/01/2014,90.33,178,76.74,124,227.8
22/01/2014,90.07,177.7,76.2,123.9,227.3
23/01/2014,89.67,177.9,75.72,123.2,228
24/01/2014,88.3,179,75.44,121.9,223.1
27/01/2014,87.35,178.4,74.08,121.1,218.7
28/01/2014,86.84,178.4,73.88,120.9,220.6
29/01/2014,87.12,178.6,73.85,121.7,219.7
30/01/2014,87.07,179.1,73.9,121,217.8
31/01/2014,86.04,179.7,73.69,121,217
03/02/2014,86.92,179.4,74.25,122.8,218.8
04/02/2014,85.41,179.9,73.41,121.5,215
05/02/2014,86.03,180.2,73.44,122.7,216
06/02/2014,86.24,179.5,73.99,122.7,218.9
07/02/2014,87.19,179.2,74.62,123.7,219.3
10/02/2014,87.67,179.6,75.09,123.9,219.5
11/02/2014,87.96,179.3,75.24,124.7,221.7
12/02/2014,88.63,178.7,75.56,124.7,223.1
13/02/2014,87.93,178.8,74.75,123.4,222.9
14/02/2014,88.28,178.6,74.81,123.4,223
17/02/2014,88.92,178.8,75.19,124,225.1
18/02/2014,89.14,179.2,75.48,124.6,225.5
19/02/2014,89.59,179.7,75.74,125.2,226.5
20/02/2014,89.26,179.4,75,124.9,226.8
21/02/2014,89.68,178.9,75.7,125,228.4
24/02/2014,89.72,179.1,76.4,124.9,228.5
25/02/2014,89.53,179.2,75.69,124.9,227.8
26/02/2014,89.38,179.4,75.84,125.1,228
27/02/2014,89.16,180.4,75.86,125,226.4
28/02/2014,89.36,179.8,76.32,124.9,229.6
03/03/2014,88.64,180.6,75.54,124,224.2
04/03/2014,89.58,180.1,76.39,126,228.4
05/03/2014,89.66,180,76.28,126.5,227.8
06/03/2014,89.74,179.6,77,126.6,228.2
07/03/2014,89.85,179.5,76.73,126.2,227.7
10/03/2014,89.65,179,76.42,125.6,226.3
11/03/2014,89.62,179.2,77.04,125.3,224.8
12/03/2014,88.81,179.6,76.28,125.1,223.6
13/03/2014,88.59,179.7,76.01,124.4,222.9
14/03/2014,88.32,180.7,75.46,124.4,220.2
17/03/2014,88.74,180.5,75.59,124.5,221.3
18/03/2014,88.9,180.5,76.55,124.8,222.3
19/03/2014,89.01,180.6,76.34,124.9,223
20/03/2014,88.32,179.2,76.38,123.2,219.9
21/03/2014,89.15,179.3,76.98,123.9,221.5
24/03/2014,89.28,179.4,76.37,124.7,221.8
25/03/2014,89.85,180.2,76.51,124.4,222.2
26/03/2014,90.42,180,76.84,124.9,223.7
27/03/2014,89.53,179.9,76.27,123.8,222.9
28/03/2014,90.45,180,76.78,124.7,222.3
31/03/2014,90.97,179.4,77.25,125.3,224.6
01/04/2014,91.31,179.7,77.55,126,225.1
02/04/2014,91.38,179.6,77.71,126.9,226.4
03/04/2014,91.81,179.6,78.03,127.4,226.1
04/04/2014,91.96,179.7,78.24,127.4,226.4
07/04/2014,91.87,180.6,77.19,127.8,226
08/04/2014,90.86,180.5,76.11,126.8,221
09/04/2014,91.58,180.3,76.38,127,223.8
10/04/2014,91.69,181.3,76.81,127,225.3
11/04/2014,90.82,181.3,75.54,126.3,221.1
14/04/2014,90.88,181.5,75.21,125.9,220
15/04/2014,91.45,180.8,75.6,126.2,220.9
16/04/2014,91.53,181.1,75.73,127.1,220.5
17/04/2014,91.81,181.2,75.97,127.4,221.4
18/04/2014,91.81,181.2,75.97,127.4,221.4
21/04/2014,91.81,181.2,75.97,127.4,221.4
22/04/2014,92.4,180.6,76.54,127.4,225
23/04/2014,92.43,180.5,76.74,127.8,224.5
24/04/2014,92.98,180.5,76.52,128,227.5
25/04/2014,92.51,181,76.39,127.5,224.7
28/04/2014,92.19,181,76.12,127.1,225.2
29/04/2014,92.75,180.6,76.46,128.2,226.3
30/04/2014,93.34,180.5,76.43,128,228.6
01/05/2014,93,180.7,76.51,128,229
02/05/2014,92.91,181,76.8,128.6,228.6
05/05/2014,92.91,181,76.8,128.6,228.6
06/05/2014,92.85,180.9,76.06,128.1,228.4
07/05/2014,92.71,181.1,75.77,127.8,227.5
08/05/2014,93.53,180.9,76.4,128.9,228.9
09/05/2014,93.3,181,76.33,129.7,228.8
12/05/2014,93.44,180.4,76.8,129.8,229.6
13/05/2014,94.32,180.5,77.35,130.9,230.2
14/05/2014,94.82,181.7,77.71,131.5,230.7
15/05/2014,95.08,182.2,77.1,131.8,231
16/05/2014,93.87,182.7,76.65,131,229.3
19/05/2014,93.91,182.4,76.8,131.4,228.3
20/05/2014,93.66,181.9,76.64,131,227.9
21/05/2014,93.19,181.6,76.7,130.1,227.5
22/05/2014,93.69,181.5,77.21,130.1,229
23/05/2014,93.66,181.2,77.34,130.5,228.4
26/05/2014,93.66,181.2,77.34,130.5,228.4
27/05/2014,94.02,181.5,78.01,131.6,230
28/05/2014,94.26,181.9,78.48,132.6,230.2
29/05/2014,94.39,182.6,78.64,132.5,231.3
30/05/2014,94.42,182.2,78.67,132.8,232.1
02/06/2014,94.15,181.9,78.58,133.3,232.2
03/06/2014,94.14,181.1,78.71,133.7,229.9
04/06/2014,94.28,181.1,78.65,133.4,229.8
05/06/2014,94.06,181.2,78.77,133.3,229.1
06/06/2014,94.37,181.3,79.37,134.5,232
09/06/2014,94.83,181,79.5,134.7,231.7
10/06/2014,94.73,180.7,79.56,133.9,231.1
11/06/2014,94.78,180.5,79.46,133,230.6
12/06/2014,94.42,180.6,79.14,132.6,231
13/06/2014,94.06,180.3,78.25,131.2,228
16/06/2014,94.43,180.6,78.2,130.9,227.6
17/06/2014,94.37,180.6,78.32,130.4,227.5
18/06/2014,95,180.8,78.62,130.9,228.4
19/06/2014,95.48,181,78.96,131.4,231.2
20/06/2014,95.54,180.3,78.97,131.9,229.8
23/06/2014,96.04,180.5,78.98,132.1,228.9
24/06/2014,96.74,180.7,79.07,131.9,228.3
25/06/2014,95.68,181.1,78.64,132.1,226.9
26/06/2014,95.5,181.5,78.41,132,226.7
27/06/2014,95.63,181.9,78.65,132.1,227
30/06/2014,95.4,181.7,78.84,132.4,228.5
01/07/2014,95.49,181,78.61,131.7,229.7
02/07/2014,95.92,181.2,78.92,132.1,230.1
03/07/2014,96.59,180.7,78.97,132.1,230.9
04/07/2014,97.03,180.6,79.29,131.5,231.6
07/07/2014,96.91,180.7,79.12,131.5,230.9
08/07/2014,96.77,181.2,78.72,131.5,228.6
09/07/2014,96.57,181.9,78.53,131.5,225.9
10/07/2014,96.11,182.5,78.03,131.1,225.5
11/07/2014,95.92,182.1,78.08,132,225.1
14/07/2014,95.91,182.4,79.01,132.3,226.7
15/07/2014,95.82,182.1,78.45,132.5,226.5
16/07/2014,95.66,182,78.7,133,227.9
17/07/2014,95.72,182.3,78.83,133,226.6
18/07/2014,95.26,182.8,78.55,133,225.8
21/07/2014,95.62,183.1,78.69,133.8,226.3
22/07/2014,96.04,182.8,79.08,133.8,228
23/07/2014,96.61,183.3,79.34,134.6,229.2
24/07/2014,97.09,183.2,79.78,134.9,229
25/07/2014,97.23,183.1,79.56,134.8,229.3
28/07/2014,96.6,183,79.25,134.1,228.8
29/07/2014,96.93,183.5,79.8,135.3,229.3
30/07/2014,96.52,183.7,79.64,135.1,229
31/07/2014,96.18,183.1,79.11,134.8,228.7
01/08/2014,94.42,183.1,78.68,133.2,224.5
04/08/2014,95.08,184.2,78.34,133.6,225.6
05/08/2014,95.34,184,77.99,133.4,225.5
06/08/2014,94.48,184.8,77.55,132.1,222.5
07/08/2014,94.93,184.9,77.97,132.2,223.2
08/08/2014,94.36,186.3,77.34,132,221.4
11/08/2014,95.52,185.4,78.43,133.4,223.4
12/08/2014,95.9,185.1,78.43,133.9,224.1
13/08/2014,96.11,184.9,78.92,135,225.7
14/08/2014,96.04,185.8,79.51,136,226.7
15/08/2014,96.08,186.4,79.84,136.5,228
18/08/2014,96.38,186.7,79.93,136.3,228.1
19/08/2014,96.51,186.8,80.81,137.8,229.4
20/08/2014,96.75,186.6,80.5,137.9,229
21/08/2014,97.29,186.1,81.23,138.7,229.5
22/08/2014,97.11,186.9,81.14,138.9,229.5
25/08/2014,97.11,186.9,81.14,138.9,229.5
26/08/2014,97.12,187.3,81.67,138.2,230.5
27/08/2014,97.46,187.7,81.67,138.4,231.9
28/08/2014,97.01,189,81.49,138.2,230.7
29/08/2014,96.79,188.7,81.61,137.8,232.4
01/09/2014,96.96,188.6,81.49,138.1,232.4
02/09/2014,97.37,188,82.1,138.8,231.7
03/09/2014,97.45,187,82.8,139.8,233.4
04/09/2014,97.74,187.6,82.98,140,233.4
05/09/2014,97.43,186.8,83.06,140.4,231.9
08/09/2014,98.61,187.1,84.01,142.6,229.9
09/09/2014,97.89,186.3,83.73,141.9,231.4
10/09/2014,97.58,186.3,83.12,141.1,231.8
11/09/2014,96.39,186,82.87,138.7,230.4
12/09/2014,96.44,186.2,82.61,138.7,230.9
15/09/2014,95.7,186.1,82.22,135.8,230.2
16/09/2014,96.04,186.2,82.44,135.4,228.9
17/09/2014,96.42,186,82.49,135.2,230.3
18/09/2014,95.76,185.5,82.23,134.7,230.3
19/09/2014,95.62,185.3,82.82,134,232.6
22/09/2014,94.96,186.5,82.08,134,230.2
23/09/2014,93.78,187.2,81.55,132.9,226.9
24/09/2014,93.54,187.3,81.12,131.8,226.5
25/09/2014,94.06,187.6,81.22,132.5,227.3
26/09/2014,92.81,187.8,81.06,131.9,225.4
29/09/2014,93.42,187.5,80.77,133,225
30/09/2014,93.59,187.5,81.03,133.1,226.6
01/10/2014,92.9,187.9,80.53,132.6,225
02/10/2014,92.23,188.5,80.16,132.4,222.1
03/10/2014,92.05,188.7,81.24,132.6,222.3
06/10/2014,92.5,188.4,81.79,133.7,222.7
07/10/2014,92.68,189,80.57,133.3,221.5
08/10/2014,91.4,189.9,79.95,132.4,220
09/10/2014,91.35,190.7,80,133.5,221.2
10/10/2014,89.42,190.8,79.49,133.8,216.6
13/10/2014,89.09,191,78.51,133.6,215.8
14/10/2014,89.03,192.4,78.49,134.4,214.7
15/10/2014,88.66,192.3,77.76,135.9,215
16/10/2014,86.41,194.2,76.92,133.4,208.8
17/10/2014,88,191.6,77.76,134.7,211.9
20/10/2014,87.99,191.3,77.93,134.5,212.6
21/10/2014,89.19,190.8,78.75,136.6,215.4
22/10/2014,90.3,191.3,80.2,138,217.1
23/10/2014,89.47,191,80.11,138.4,216.6
24/10/2014,89.87,190.7,80.03,138.8,218.1
27/10/2014,89.26,190.8,79.94,138.6,217.5
28/10/2014,89.2,190.3,80.37,139.5,218.3
29/10/2014,90.03,190.5,81,140,219.8
30/10/2014,89.6,190.5,81.4,139.9,218.2
31/10/2014,90.67,190.3,82.83,142.9,224.5
03/11/2014,90.73,190,82.61,143.1,223.6
04/11/2014,89.7,190.5,82.28,143.9,221.8
05/11/2014,89.44,190.4,82.69,144,222.2
06/11/2014,89.89,190.6,83,142.8,223.2
07/11/2014,90.72,190.3,83.27,142.9,224.8
10/11/2014,91.73,191.6,83.4,142.7,224.9
11/11/2014,91.09,190.9,83.6,144.1,225.8
12/11/2014,91.84,191.6,84.02,144.2,225.2
13/11/2014,92.15,191.3,84.65,144.7,226.6
14/11/2014,91.81,191.7,85.17,146.1,225.8
17/11/2014,92.69,192.5,84.72,145.5,226.5
18/11/2014,92.95,191.7,85.33,145.5,228.4
19/11/2014,92.44,191.9,85.33,145.6,228.1
20/11/2014,92.39,192.2,84.7,144.4,226.7
21/11/2014,94.2,192.8,86.11,145.7,229.6
24/11/2014,94.69,193.2,85.84,145.9,229.8
25/11/2014,93.8,194,86.17,146.1,229.7
26/11/2014,93.22,194.5,85.74,145.6,230.1
27/11/2014,92.95,195.4,86.08,146.3,230
28/11/2014,91.41,196.1,86.24,146.9,229.8
01/12/2014,89.23,196,85.06,146.9,229
02/12/2014,89.91,195.5,85.77,147.5,229.8
03/12/2014,90.1,194.7,85.65,147.9,229.6
04/12/2014,90.74,195.3,85.83,147.2,229.7
05/12/2014,89.86,194.8,86.31,147.4,231.3
08/12/2014,89.6,194.5,85.99,146.7,228.8
09/12/2014,87.71,195.7,84.72,147.1,225.7
10/12/2014,87.52,196,84.53,146.9,224.3
11/12/2014,85.9,197.2,84.22,146.8,222.6
12/12/2014,84.85,197.2,83.35,146,218.5
15/12/2014,84.07,197.7,82.89,145.6,217.3
16/12/2014,82.68,199.6,81.21,143.6,213.8
17/12/2014,83.45,198.8,81.89,143.7,216.1
18/12/2014,86.41,197.8,83.95,146.5,219.9
19/12/2014,87.14,196.9,84.66,147.8,222.9
22/12/2014,88.88,197.1,85.25,148.5,226.3
23/12/2014,88.63,197.8,86.14,150.3,226.7
24/12/2014,89.32,196.7,86.01,150.1,227.1
25/12/2014,89.32,196.7,86.01,150.1,227.1
26/12/2014,89.32,196.7,86.01,150.1,227.1
29/12/2014,89.35,197.5,86.31,150.3,227.2
30/12/2014,89.01,198.1,85.91,150.6,225.9
31/12/2014,88.8,199,85.51,149.9,226.7
01/01/2015,88.8,199,85.51,149.9,226.7
02/01/2015,89.02,198.9,86.05,149.9,226.8
05/01/2015,89.24,199.6,85.44,152.5,223.8
06/01/2015,87.5,201.5,85.11,153.2,220.3
07/01/2015,87.92,201.4,85.52,155.4,221.5
08/01/2015,89.16,201.7,86.66,157.9,225
09/01/2015,89.02,201.6,86.59,157.4,225.2
12/01/2015,88.74,202.2,85.56,157.9,224.6
13/01/2015,87.67,203.4,86.7,159.1,225.1
14/01/2015,85.27,203.8,84.81,158.2,221.4
15/01/2015,84.72,204.7,85.17,158.5,219.6
16/01/2015,85.28,204.8,85.19,159.4,223.4
19/01/2015,86.81,204.6,86.16,160.5,225.5
20/01/2015,87.45,204.5,85.77,161.4,227.9
21/01/2015,87.21,205,86.53,161.1,228.8
22/01/2015,88.49,204.2,86.86,160.1,232.1
23/01/2015,89.24,205.6,88.46,164.4,233.7
26/01/2015,87.61,205.4,87.77,163.7,233.2
27/01/2015,88.22,205.4,87.07,163.9,234
28/01/2015,87.85,205.7,87.26,162.8,233.2
29/01/2015,86.36,206.5,86.16,162.6,233.6
30/01/2015,86.47,207,87.06,163.1,234.1
02/02/2015,87.07,207.7,86.17,162,233.3
03/02/2015,89.24,206.9,87.82,161.8,235.4
04/02/2015,89.89,205.6,87.37,161.4,234.7
05/02/2015,88.65,205,87.18,161.1,234.7
06/02/2015,89.44,204.5,87.61,161.9,235.2
09/02/2015,89.19,203.2,87.35,158.5,233.6
10/02/2015,89.39,202.1,87.26,158.4,233.9
11/02/2015,88.56,201.8,87.35,157.8,233.8
12/02/2015,88.8,200.4,87.56,157.6,235.1
13/02/2015,89.8,200.6,87.94,158.8,236.5
16/02/2015,90.65,200.6,88.28,158.3,236.4
17/02/2015,90.77,200.4,88.32,158.1,236.7
18/02/2015,90.32,198.5,88.12,157.9,237.8
19/02/2015,89.78,198.6,88.18,158.2,238
20/02/2015,89.95,198.5,88.39,157,238.5
23/02/2015,89.53,199.2,88.67,158.2,238.2
24/02/2015,89.18,198.9,88.74,158.1,239
25/02/2015,89.8,200.7,88.7,156.3,239.2
26/02/2015,89.82,201.6,89,156.3,239.7
27/02/2015,88.96,199.5,89.02,155.7,241.3
02/03/2015,89.17,199.5,89.21,156.8,241.6
03/03/2015,88.98,197.7,89.12,157.7,239.6
04/03/2015,88.35,197,88.92,157,237.6
05/03/2015,88.49,196.7,89.63,156.8,240.4
06/03/2015,88.21,197.5,90.23,157.8,240.7
09/03/2015,87.22,195.9,89.26,153.5,238.3
10/03/2015,86.07,196.9,88.41,153.6,235.7
11/03/2015,84.73,197.1,88.68,153.7,232.9
12/03/2015,85.67,199.1,89.42,155,235.8
13/03/2015,86.11,199.4,90.29,158.4,234.6
16/03/2015,85.57,200.3,90.86,158.9,235.6
17/03/2015,86.42,201.2,91.01,160,236.8
18/03/2015,87.19,201.7,91.77,161.1,239
19/03/2015,87.68,202.8,91.94,161.8,241.7
20/03/2015,87.52,203,92.33,163.5,242.4
23/03/2015,88.67,204.2,92.5,164.7,243.7
24/03/2015,89.02,203.8,92.83,165.4,244.8
25/03/2015,88.64,204.3,92.45,164.9,243.7
26/03/2015,87.99,203.2,91.06,161.8,239.7
27/03/2015,87.46,202.7,91,162,239.2
30/03/2015,87.4,203.9,92.28,163,239.2
31/03/2015,87.54,203.4,91.74,163.2,238.8
01/04/2015,87.51,203.2,91.13,163.3,239.4
02/04/2015,87.54,204.3,91.95,163.3,239
03/04/2015,87.54,204.3,91.95,163.3,239
06/04/2015,87.54,204.3,91.95,163.3,239
07/04/2015,88.71,202.5,92.36,164.8,241.7
08/04/2015,88.94,203.3,92.24,163.2,243.7
09/04/2015,88.82,203.8,93.19,164.9,243.8
10/04/2015,89.79,202.7,94.37,165.1,245.4
13/04/2015,90,202.1,94.33,164.7,245.9
14/04/2015,89.76,203.6,93.22,164,246.6
15/04/2015,90.44,203.7,93.88,163.4,247.3
16/04/2015,90.63,203.3,93.07,161.6,246.3
17/04/2015,89.56,203.4,91.84,160.3,243.7
20/04/2015,89.99,202.7,92.89,160.8,245.2
21/04/2015,89.94,203.4,93.24,161.2,245.4
22/04/2015,88.87,202.4,92.06,159.9,244.7
23/04/2015,89.06,201.1,92.77,160.3,245.2
24/04/2015,89.89,200.6,92.54,159.7,246.8
27/04/2015,89.97,201.7,92.89,160.1,247.1
28/04/2015,89.89,201.8,91.46,158.8,245.1
29/04/2015,89.39,200.2,90.64,157.8,245
30/04/2015,89.12,199.1,90.32,155.3,244.1
01/05/2015,90.3,199.2,91.36,155,244.8
04/05/2015,90.3,199.2,91.36,155,244.8
05/05/2015,91.74,197.5,91.5,157.6,244.7
06/05/2015,91.03,196.7,90.36,154,242.2
07/05/2015,90.17,196.6,90.32,152.5,240.6
08/05/2015,90.05,198.3,90.39,152.9,246
11/05/2015,90.65,198.7,89.5,153.7,247
12/05/2015,89,196.9,88.21,149.9,242.1
13/05/2015,89.34,197.6,88.93,151,244.4
14/05/2015,88.93,196.6,88.55,149.6,245.5
15/05/2015,89.51,197,89.02,152.3,246.2
18/05/2015,90.19,197.9,89.61,153.4,244.9
19/05/2015,90.13,198.5,90.42,154.6,246.2
20/05/2015,89.57,197,89.99,154.3,246.5
21/05/2015,89.25,196.9,89.49,152.3,246.6
22/05/2015,89.87,197.8,90.46,152.8,248.5
25/05/2015,89.87,197.8,90.46,152.8,248.5
26/05/2015,89.99,198.2,90.51,154.3,247
27/05/2015,88.99,198.1,90.67,153.3,246.5
28/05/2015,89.56,199.1,90.85,154.6,248.1
29/05/2015,89.87,199.4,91,154.5,250
