Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Large Cap,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Mid Cap,Property,,
19/02/2015,101.8,135.4,198.6,157.18,719.6,87.81,116.9,88.18,186.7,1.88,2.12,158.2,,
20/02/2015,102.1,135.5,198.5,158.95,709.3,87.97,117.5,88.39,188.21,1.88,2.12,157,,
23/02/2015,102.2,135.8,199.2,158.15,704,87.55,117.3,88.67,187.34,1.88,2.13,158.2,,
24/02/2015,101.7,135.8,198.9,159.54,702.5,87.2,116.8,88.74,187.49,1.89,2.13,158.1,,
25/02/2015,102,136.7,200.7,160.78,708.8,87.8,117.2,88.7,187.76,1.89,2.14,156.3,,
26/02/2015,102.1,137.1,201.6,160.48,716.1,87.83,117.4,89,188.55,1.89,2.14,156.3,,
27/02/2015,101.9,136.2,199.5,158.8,723.2,87.09,117.4,89.02,187.77,1.89,2.15,155.7,,
02/03/2015,102.1,136.2,199.5,158.04,730.6,87.29,117.8,89.21,189.36,1.89,2.15,156.8,,
03/03/2015,101.7,135.2,197.7,155.9,717.5,87.1,117.2,89.12,188.48,1.89,2.15,157.7,,
04/03/2015,101.8,134.9,197,155.02,706.5,86.48,116.6,88.92,188.81,1.87,2.13,157,,
05/03/2015,102.1,134.9,196.7,155.33,700.3,86.61,116.5,89.63,189.71,1.9,2.15,156.8,,
06/03/2015,102.5,135.2,197.5,153.08,701.7,86.34,117.3,90.23,189.65,1.9,2.16,157.8,,
09/03/2015,102.2,134.4,195.9,153.39,668.8,85.37,116.1,89.26,189.14,1.88,2.14,153.5,,
10/03/2015,102.4,134.9,196.9,155.88,650.4,84.24,114.3,88.41,186.95,1.86,2.12,153.6,,
11/03/2015,102.2,135.2,197.1,155.73,635.9,82.93,113.8,88.68,189.23,1.83,2.1,153.7,,
12/03/2015,103.3,136.1,199.1,157.96,658.3,83.84,115.3,89.42,192,1.86,2.13,155,,
13/03/2015,104,136,199.4,158.6,657.1,84.27,116,90.29,193.25,1.84,2.13,158.4,,
16/03/2015,104.1,136.6,200.3,159.51,661,83.74,115.6,90.86,193.9,1.85,2.14,158.9,,
17/03/2015,104.7,137,201.2,160.15,663.3,84.57,116.5,91.01,194.55,1.86,2.14,160,,
18/03/2015,105.7,137.1,201.7,161.88,663.3,85.32,118.5,91.77,197.07,1.88,2.15,161.1,,
19/03/2015,104.7,137.8,202.8,164.19,675.9,85.8,118.2,91.94,196.65,1.91,2.17,161.8,,
20/03/2015,105.4,137.9,203,164.44,679.6,85.64,118.5,92.33,196.57,1.91,2.18,163.5,,
23/03/2015,105.4,138.6,204.2,164.57,698.6,86.76,118.7,92.5,196.97,1.92,2.19,164.7,,
24/03/2015,105.7,138.4,203.8,164.93,710.1,87.1,119.2,92.83,197.7,1.93,2.2,165.4,,
25/03/2015,105.7,138.6,204.3,166.03,706.4,86.72,118.6,92.45,194.9,1.92,2.19,164.9,,
26/03/2015,105.6,137.9,203.2,163.99,703,86.09,117.4,91.06,194.56,1.89,2.15,161.8,,
27/03/2015,105,137.4,202.7,165.25,686.6,85.57,116.8,91,194.51,1.88,2.15,162,,
30/03/2015,105.7,138,203.9,164.52,680.4,85.51,118.5,92.28,197.05,1.89,2.15,163,,
31/03/2015,105.4,137.7,203.4,164.24,674.5,85.65,119.1,91.74,195.82,1.87,2.14,163.2,,
01/04/2015,105.8,137.7,203.2,165.36,667.5,85.61,120.4,91.13,195.99,1.88,2.14,163.3,,
02/04/2015,106.2,138.2,204.3,164.19,693.5,85.65,121.9,91.95,197.18,1.87,2.15,163.3,,
03/04/2015,106.2,138.2,204.3,164.19,693.5,85.65,121.9,91.95,197.18,1.87,2.15,163.3,,
06/04/2015,106.2,138.2,204.3,164.19,693.5,85.65,121.9,91.95,197.02,1.87,2.15,163.3,,
07/04/2015,105.3,137.6,202.5,163.57,702.1,86.78,123,92.36,197.6,1.9,2.19,164.8,,
08/04/2015,105.1,137.8,203.3,164.24,694.5,87,124.4,92.24,197.99,1.92,2.2,163.2,,
09/04/2015,105.5,138.1,203.8,164.05,687.6,86.89,126.9,93.19,200.17,1.92,2.21,164.9,,
10/04/2015,106.2,137.5,202.7,163.64,691.2,87.84,129.1,94.37,202.1,1.93,2.23,165.1,,
13/04/2015,106,137.3,202.1,163.83,701.7,88.04,130.5,94.33,201.89,1.94,2.23,164.7,,
14/04/2015,106.3,138,203.6,165.96,696.4,87.8,128.6,93.22,200.83,1.94,2.23,164,,
15/04/2015,105.8,138.1,203.7,164.94,696.4,88.46,128,93.88,201.75,1.95,2.24,163.4,,
16/04/2015,105.2,137.9,203.3,163.82,705.9,88.65,128.3,93.07,200.18,1.94,2.22,161.6,,
17/04/2015,104.8,137.9,203.4,163.93,698,87.6,127,91.84,197.08,1.92,2.2,160.3,,
20/04/2015,105.1,137.4,202.7,164.08,696.2,88.02,126.1,92.89,198.47,1.93,2.2,160.8,,
21/04/2015,105.1,137.7,203.4,163.98,700.7,87.96,127.2,93.24,198.71,1.93,2.21,161.2,,
22/04/2015,104.2,137.4,202.4,160.87,699.8,86.92,126.7,92.06,197.34,1.93,2.21,159.9,,
23/04/2015,104,136.6,201.1,161.15,683.5,87.1,127,92.77,198.05,1.93,2.2,160.3,,
24/04/2015,103.6,136.4,200.6,162.33,694,87.91,127.5,92.54,196.92,1.95,2.22,159.7,,
27/04/2015,103.6,136.9,201.7,161.51,683.8,87.98,128.2,92.89,195.74,1.95,2.22,160.1,,
28/04/2015,103.1,136.7,201.8,161.46,691.6,87.91,126.9,91.46,194.81,1.93,2.21,158.8,,
29/04/2015,102.2,135.9,200.2,157.47,702.5,87.42,125.6,90.64,192.22,1.93,2.21,157.8,,
30/04/2015,102,135.4,199.1,157.86,701.6,87.15,124.3,90.32,190.86,1.91,2.19,155.3,,
01/05/2015,102.9,135.4,199.2,157.78,697.7,88.3,125,91.36,193.63,1.92,2.19,155,,
04/05/2015,102.9,135.4,199.2,157.78,697.7,88.3,125,91.36,195.09,1.92,2.19,155,,
05/05/2015,102.9,134.6,197.5,154.01,711.5,89.71,125.7,91.5,192.37,1.93,2.2,157.6,,
06/05/2015,102.3,134,196.7,155.14,705.5,89.01,124.5,90.36,191.98,1.91,2.2,154,,
07/05/2015,102.2,133.8,196.6,156.25,691.7,88.16,122.7,90.32,192.53,1.88,2.17,152.5,,
08/05/2015,100.8,135,198.3,158.64,688.9,88.05,122.1,90.39,192.05,1.93,2.25,152.9,,
11/05/2015,100.4,135,198.7,157.56,689.1,88.63,122.8,89.5,190.71,1.94,2.24,153.7,,
12/05/2015,98.7,133.9,196.9,154.87,687.7,87.01,120,88.21,189.31,1.9,2.21,149.9,,
13/05/2015,99,134.4,197.6,155.4,693.3,87.35,120.6,88.93,189.57,1.92,2.25,151,,
14/05/2015,98.6,133.7,196.6,154.15,702.9,86.94,119.6,88.55,190.5,1.92,2.25,149.6,,
15/05/2015,99.12,134.2,197,156.77,705.2,87.51,121.2,89.02,190.67,1.93,2.26,152.3,,
18/05/2015,99.66,134.7,197.9,155.56,709.1,88.17,121.9,89.61,192.67,1.92,2.26,153.4,,
19/05/2015,100.2,135,198.5,155.49,710.2,88.11,123.4,90.42,194.26,1.93,2.28,154.6,,
20/05/2015,99.4,134.1,197,154.72,695.6,87.56,122.5,89.99,193.74,1.93,2.28,154.3,,
21/05/2015,98.39,134.1,196.9,154.81,691,87.24,121.1,89.49,192.62,1.93,2.28,152.3,,
22/05/2015,99.06,134.6,197.8,155.82,693.4,87.85,122,90.46,194.09,1.95,2.29,152.8,,
25/05/2015,99.06,134.6,197.8,155.82,693.4,87.85,122,90.46,194.09,1.95,2.29,152.8,,
26/05/2015,99.36,134.9,198.2,157.03,693.3,87.96,123.1,90.51,193.32,1.94,2.28,154.3,,
27/05/2015,99.34,134.8,198.1,156.75,680.9,86.98,121.7,90.67,195.11,1.93,2.29,153.3,,
28/05/2015,100.1,135.3,199.1,157.75,684.5,87.54,121.8,90.85,195.37,1.95,2.29,154.6,,
29/05/2015,100.6,135.5,199.4,158.73,693.1,87.85,121.7,91,194.97,1.95,2.3,154.5,,
01/06/2015,100.7,135.2,199.1,157.83,692.8,87.28,121.5,90.8,195.77,1.93,2.28,153.9,,
02/06/2015,100.2,134.5,197.9,155.61,692.2,87.01,120.4,90.15,195.34,1.91,2.29,154.3,,
03/06/2015,99.89,133.6,196.4,152.05,697.2,87.53,120.2,90.76,196.46,1.92,2.31,153,,
04/06/2015,99.01,132.4,194.4,153.67,681.2,86.71,118,90.06,194.47,1.9,2.28,150,,
05/06/2015,99.51,133.2,195.9,152.7,677.9,86.18,118.4,89.83,195.24,1.88,2.26,150.3,,
08/06/2015,99.44,133.1,195.8,153.09,674.3,86.1,118.3,89.34,194.13,1.88,2.25,149.5,,
09/06/2015,99.79,133.2,196,151.4,676.2,85.61,117,88.64,193.17,1.87,2.25,149,,
10/06/2015,98.36,132.2,194.3,150.06,671,85.73,116.4,88.58,192.99,1.87,2.25,147.4,,
11/06/2015,98.19,132.2,194,151.63,671.8,85.92,116.6,89.33,193.72,1.9,2.28,148.2,,
12/06/2015,98.02,132.8,195.2,154.29,663.7,85.4,117.1,88.62,192.32,1.88,2.27,148.3,,
15/06/2015,98.23,133.3,196.7,152.96,656.9,84.79,115.8,87.64,191.33,1.86,2.24,148,,
16/06/2015,97.83,133.2,196.4,153.38,654.5,83.75,114.3,87.46,191.09,1.85,2.22,146.4,,
17/06/2015,96.88,132.8,195.7,151.8,641.8,83.21,114.1,87.17,189.82,1.85,2.22,145.5,,
18/06/2015,96.79,132.9,196.2,152.03,651.9,83.03,113.5,86.75,189.65,1.85,2.22,144.8,,
19/06/2015,96.78,132.5,195.6,152.67,656.3,83.48,114.1,87.03,189.59,1.87,2.23,146.7,,
22/06/2015,96.99,132.3,195.1,150.41,644.3,83.41,115.2,88.04,191.74,1.88,2.24,147.1,,
23/06/2015,96.67,131.9,194.3,150.28,643.1,83.71,116.2,88.72,193.04,1.89,2.26,146.6,,
24/06/2015,96.68,131.7,193.7,150.33,642.8,84.35,116.6,88.51,191.82,1.9,2.26,146.2,,
25/06/2015,96.91,131.8,194.2,150.69,642.8,83.98,116.7,88.18,191.51,1.89,2.26,146,,
26/06/2015,96.81,131.7,194.4,150.07,635.6,83.2,115.2,88.04,190.91,1.87,2.25,144.5,,
29/06/2015,97.12,132,195.7,152.71,634.4,81.96,113.4,86.81,186.65,1.84,2.21,143.8,,
30/06/2015,97.17,132.1,196,153.47,626.3,81.64,114.2,86.11,187.42,1.82,2.2,143.1,,
01/07/2015,97.09,131.6,194.9,151.33,620.7,81.7,116,87.27,189.36,1.83,2.23,144.2,,
02/07/2015,96.96,131,193.8,151.63,617.8,81.7,114.8,87.32,189.07,1.83,2.23,145.3,,
03/07/2015,96.96,131.9,195.3,153.14,616.9,81.33,114.4,86.96,188.76,1.83,2.22,144.9,,
06/07/2015,97.74,132.5,196.4,152.66,619.2,80.88,112.5,86.37,187.3,1.82,2.21,144.7,,
07/07/2015,98.54,132.8,197.1,157.14,626.4,80.69,111.9,86.72,188.85,1.81,2.19,146.1,,
08/07/2015,99.7,133.5,198.8,155.67,612.2,80.13,109,86.89,187.2,1.79,2.17,146.8,,
09/07/2015,99.56,132.9,197.4,154.29,609.4,79.89,110.5,87.19,187.71,1.82,2.17,147.6,,
10/07/2015,98.47,132,195.6,151.26,605.3,79.97,111.2,87.16,188.43,1.84,2.2,146.8,,
13/07/2015,97.36,131.1,193.6,150.39,598.7,79.97,112.3,87.89,189.93,1.86,2.22,147.7,,
14/07/2015,97.22,131.2,193.7,150.08,598.8,80.09,112.1,87.95,190.47,1.86,2.21,147.6,,
15/07/2015,97.12,131.5,194.2,150.44,601.5,80.49,111.6,88.08,189.22,1.87,2.22,147.8,,
16/07/2015,96.81,131.3,194,151.69,589.5,79.8,111.9,88.45,190.67,1.88,2.23,148.2,,
17/07/2015,97.11,132,195.1,151.69,588.4,79.82,112.7,88.61,189.31,1.88,2.24,149.1,,
20/07/2015,97.33,132.2,195.3,151.54,561.5,79.36,112.2,88.82,189.46,1.88,2.25,149.2,,
21/07/2015,97.41,132,194.5,151.25,528.3,78.79,112.4,89,189.55,1.88,2.25,149.4,,
22/07/2015,97.37,132.3,195.5,153.02,529.2,77.99,111.5,87.95,188.28,1.86,2.23,148.4,,
23/07/2015,97.78,132.6,196.1,153.64,532.3,77.4,111,88.19,188.73,1.85,2.23,148.6,,
24/07/2015,98.45,133.2,197.2,156.31,518.5,76.99,110,88.1,187.27,1.85,2.23,148.2,,
27/07/2015,98.9,133.7,198.5,156.79,530.5,75.68,107.1,86.55,184.5,1.82,2.2,148.1,,
28/07/2015,98.11,133.3,197.8,156.39,517.1,74.83,106.3,86.32,185.7,1.82,2.19,147.6,,
29/07/2015,97.87,133.2,197.3,155.77,519,75.32,106.3,86.58,186.35,1.82,2.2,147.1,,
30/07/2015,97.6,133,197.3,156.16,526.8,76.12,106.7,86.76,186.65,1.85,2.21,147.9,,
31/07/2015,98.05,133.3,197.8,158.2,518.8,75.81,107.1,87.43,187.99,1.85,2.21,148,,
03/08/2015,98.04,133.8,198.6,159.06,525.8,75.12,106.6,87.51,187.33,1.85,2.22,148.4,,
04/08/2015,98.37,134.3,200,159.13,522.2,74.76,106.6,87.31,187.42,1.85,2.23,149.3,,
05/08/2015,97.64,133.4,198.3,157.03,517,75.17,106.8,87.64,187.34,1.86,2.23,149,,
06/08/2015,97.8,133.3,198.3,158.58,513.4,74.77,106.4,87.56,187.35,1.87,2.24,148.7,,
07/08/2015,98.22,133.7,199,160.52,521.2,75.63,106.7,87.59,186.9,1.87,2.24,149.2,,
10/08/2015,98.67,134.2,199.8,158.98,522.9,74.8,106.8,87.72,188.25,1.85,2.23,149.8,,
11/08/2015,98.4,134.2,200,161.34,541.7,75.7,106.3,86.93,186.6,1.85,2.23,148.4,,
12/08/2015,99.03,134.5,201.1,161.75,550.8,74.2,103.6,85.77,185.19,1.83,2.2,148,,
13/08/2015,98.39,134,200,159.95,570.9,75.15,103.7,86.56,185.76,1.85,2.22,148.8,,
14/08/2015,98.65,133.9,199.9,159.07,552.9,74.58,103.2,86.36,186.25,1.83,2.23,149.3,,
17/08/2015,98.28,133.8,199.7,159.85,548.2,74.19,102.3,86.05,187.44,1.82,2.22,149.2,,
18/08/2015,97.87,133.7,199.6,158.65,555.9,73.71,100.8,86.08,186.05,1.82,2.23,149.4,,
19/08/2015,97.9,133.4,199.3,158.86,549.8,73.1,100.7,85.46,184.14,1.8,2.21,149.6,,
20/08/2015,98.81,134.1,201.2,161.24,561.2,71.88,98.45,84.59,180.56,1.78,2.18,148.3,,
21/08/2015,99.11,134.3,201.7,162.47,580.4,71.46,97.06,82.94,177.21,1.76,2.15,147.2,,
24/08/2015,100.1,134.3,202.1,163.13,556.6,68.01,91.76,78.01,170.14,1.68,2.06,141.7,,
25/08/2015,99.27,133.6,201.3,160.19,531.6,68.24,93.68,79.54,170.16,1.7,2.11,140.4,,
26/08/2015,100.1,133.3,200.7,158.87,520.9,67.77,93.42,79.88,174.59,1.69,2.1,138.8,,
27/08/2015,100.5,132.7,199.6,158.37,510.1,68.29,97.14,82.51,179.52,1.7,2.13,142.6,,
28/08/2015,100.8,133.1,200.2,158.42,524.5,70.09,98.43,83.63,181.42,1.72,2.14,143.6,,
31/08/2015,100.8,133.1,200.2,158.42,524.5,70.09,98.43,83.63,180.57,1.72,2.14,143.6,,
