Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Large Cap,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Mid Cap,Property
07/12/2018,0.999213218,1.001343183,1.002254283,1.001561605,1.007344262,0.996089932,1.001351351,1.018081761,0.992229113,1.004694836,1.004098361,1.0200489
10/12/2018,1.011811024,1.004024145,1.008097166,1.029832129,1.035932821,1.007850834,0.995276653,0.980694981,1.004522558,1,0.987755102,0.998082454
11/12/2018,1.00155642,1.001336005,1.000446229,0.988594499,1.002639186,1.00292113,1.008813559,1.018897638,0.998828697,1.004672897,1,1
12/12/2018,1.003108003,1,0.99955397,0.982337026,0.996365004,1.00776699,1.011424731,1,1.002345353,1.013953488,1.008264463,1.009125841
13/12/2018,0.99302866,0.997998666,0.996430165,0.99932443,1.007548119,0.992292871,0.996677741,0.99690881,0.995027786,0.990825688,1,0.978105664
14/12/2018,1.004680187,0.998663102,0.995073892,1.007176287,1.00262205,0.995145631,0.998,0.996124031,0.990042622,0.99537037,0.987704918,1.00729927
17/12/2018,0.996118012,1.001338688,1.00180018,0.996643949,0.990286426,0.996097561,0.994655979,0.982101167,0.978808684,1,0.995850622,0.997584541
18/12/2018,1.001558846,1.001336898,1.00359389,0.999274724,1.014587525,0.982370225,0.987239758,0.996038035,0.995677561,0.990697674,1,0.973365617
19/12/2018,1.004669261,1,0.999104745,0.996630204,1.021442737,0.995413759,1.006122449,0.99681782,0.989870526,1,1,1.008955224
20/12/2018,1.00232378,0.999332443,0.998207885,1.003901373,0.955345225,0.98036859,0.995267072,0.9792498,0.982688313,1,1,0.988658777
21/12/2018,0.999227202,0.997995992,0.996858169,0.99217576,1.032643211,0.992644054,0.99388587,0.991035045,0.980504228,0.990610329,0.995833333,0.986533666
24/12/2018,1,1.002008032,1.004052229,1.010549405,0.995817958,0.996191848,0.995898838,0.985197368,0.983829753,1,0.991631799,0.994438827
25/12/2018,1,1,1,1,1,1,1,1,1,1,1,1
26/12/2018,1,1,1,1,1,1,1,1,1.026459965,1,1,1
27/12/2018,1.003093581,0.999331997,0.998654709,0.989560724,1.021492095,1.003099494,0.995881949,1.000834725,1.008935279,0.990521327,0.991561181,0.991357397
28/12/2018,0.99922899,1,1,1.006528097,1.00592503,1.018745494,1.012405238,1.022518766,1.003997022,1.009569378,1.008510638,1.002564103
31/12/2018,1,0.998663102,0.997305793,0.996264204,0.99074408,0.992417349,1,0.990212072,1.004098201,1.004739336,1.008438819,0.995396419
01/01/2019,1,1,1,1,1,1,1,1,1,1,1,1
02/01/2019,1.007716049,1.005354752,1.009004953,1.006926723,1.01091968,0.992359413,0.988427502,1.006589786,1.010728446,0.995283019,1,1.002569373
03/01/2019,1.008422665,0.998668442,0.997322624,1.007965243,1.016802688,1.011703111,1.012396694,1.004091653,0.991423737,1.004739336,1.0041841,0.995899539
04/01/2019,0.99468489,1,1.000447427,0.987428161,1.013810198,1.005073567,1.004081633,1.002444988,1.015361341,1.009433962,1.004166667,1.006176016
07/01/2019,0.990839695,0.999333333,1,1.008158811,0.987425777,1.017667845,1.008807588,1.004065041,1.013677173,1.004672897,1.01659751,1.002557545
08/01/2019,0.99614792,0.998665777,0.997763864,0.993092784,0.986440278,1.007936508,0.997985225,1.016194332,1.0149625,1.009302326,1.016326531,1.010204082
09/01/2019,1.00154679,0.998663995,0.998655312,1.008200976,1.004542195,1.012795276,1.01615074,1.006374502,1.010174527,1.00921659,1.012048193,1.014646465
10/01/2019,1.005405405,1.002006689,1.002692998,0.997065486,1.008567349,1.001943635,1.006622517,0.996041172,1.00051463,0.99543379,1,1.00199104
11/01/2019,0.993087558,0.99799733,0.996418979,0.991067279,0.987258141,1.003879728,0.998684211,1.001589825,0.997281211,1.004587156,1.003968254,1.005961252
14/01/2019,0.996133024,1.001337793,1.001347709,1.002865479,0.994741874,0.983574879,0.985507246,0.992063492,0.987253168,0.98630137,0.992094862,0.993580247
15/01/2019,0.999223602,1.000668003,1.000448632,1.007480908,0.995795291,1.002946955,1.012032086,1.0096,1.013769684,1,1.003984064,1.000994036
16/01/2019,0.996891997,0.998664887,0.996412556,0.99370907,0.984919773,0.997061704,1.003963012,1,1.000662569,1.00462963,1,1.006951341
17/01/2019,0.998441154,1.002005348,1.003150315,0.992838981,0.999020088,1.001964637,0.998684211,0.996830428,1.001434615,0.99078341,1,1.000986193
18/01/2019,0.994535519,0.997998666,0.994167788,0.997648043,1.002206964,1.01372549,1.002635046,1.013513514,1.011240082,1.018604651,1.015873016,1.003448276
21/01/2019,1,1.003342246,1.003610108,1.004819782,0.985196966,1.008704062,1.009198423,1.00627451,1.001343988,1.00456621,1.00390625,1.00490918
22/01/2019,1.002354788,0.999333777,1,1.000469239,0.995777971,0.988494727,0.9921875,0.988308652,0.98440164,0.995454545,1,0.998534441
23/01/2019,0.989036805,0.999333333,0.998201439,1.004950753,0.99738122,0.982541222,0.986220472,0.991324921,0.990161035,0.99086758,0.992217899,0.989236791
24/01/2019,1.002375297,1.004002668,1.006756757,1.00923045,0.996499125,0.996051333,1.005322688,0.99681782,1.007182732,0.995391705,1,1.001978239
25/01/2019,0.995260664,1.001993355,1.001789709,0.994450724,1.006148055,1.003964321,1.00595632,1.006384677,1.002180098,1,1.003921569,1
28/01/2019,0.997619048,0.99801061,0.99553372,1.007026971,1.021449058,1.006910168,0.997368421,0.9888977,0.997529681,0.990740741,0.99609375,1.005429418
29/01/2019,1.000795545,1.003986711,1.006280843,1.00220626,1.009766817,0.994117647,0.996701847,1.003207698,1.000961005,1.009345794,1.003921569,1.00981836
30/01/2019,1.004769475,1.00198544,1.001337494,1.001638253,1.028412526,1.018737673,1.005294507,1.007993605,1.011853329,1.013888889,1.00390625,1.009236753
31/01/2019,1.003164557,1.001981506,1.000445236,1.000766675,1.007759229,1.013552759,1.015799868,1.010309278,1.002737026,1.00456621,1.003891051,1.007225434
01/02/2019,1.005520505,1.001318392,1,0.997497446,1.018082128,1.006685769,1.008425146,1.005494505,1.004694836,1,0.992248062,1.005738881
04/02/2019,0.995294118,0.998683344,0.997774811,0.993804721,0.993353959,1.004743833,0.996143959,1.00234192,1.008512642,1.009090909,1.0078125,0.996195911
05/02/2019,1.001576044,0.999340804,0.999107939,1.010303967,1.000807475,1.008498584,1.007096774,1.015576324,1.014654646,1.013513514,1.003875969,1.009546539
06/02/2019,1.004720692,1.003298153,1.004464286,1.001580826,1.000691563,1,1.008327995,0.999233129,0.997345039,1.004444444,1.007722008,1.007092199
07/02/2019,1.004698512,1.001972387,1.002222222,1.004531338,0.995162405,0.996254682,0.996188056,0.993092863,0.989742316,1,0.992337165,0.999530516
08/02/2019,0.994544037,1.000656168,1.001330377,1.005169792,0.984953704,0.983082707,0.986607143,0.99072643,0.997453828,0.986725664,0.992277992,0.998590888
11/02/2019,1.003134796,1.000655738,1.00088574,0.998991529,1.018213866,1.005736138,1.005817712,1.012480499,1.01003092,1.004484305,1,1.004703669
12/02/2019,1.0015625,0.998689384,0.998230088,0.995507773,0.997691864,1.007604563,1.006426735,1.008474576,1.010251664,1.008928571,1.003891051,1.005617978
13/02/2019,0.99375975,0.999343832,0.999556738,1.000557724,0.993753615,1.002830189,0.994891443,1.00381971,1.00443959,1,1.007751938,0.987430168
14/02/2019,1.008634223,1.001969796,1.002660754,1.007499747,1.001164009,1.009407338,1.003851091,1.00456621,1.007471849,1.008849558,0.996153846,1.012258369
15/02/2019,1.00077821,1.000655308,1.000442282,0.994517654,1.0104639,0.998136067,0.99488491,1.004545455,1.004665738,1.004385965,1,0.999068468
18/02/2019,1,0.999345121,0.999115827,0.999848278,1.005983201,1.001867414,0.996786632,0.999245852,0.997712622,1,1.007722008,0.997202797
19/02/2019,0.99222395,1.000655308,1.000884956,0.997369752,0.998513096,0.999068034,0.996131528,0.995471698,0.994476865,0.991266376,1,1.000935016
20/02/2019,0.994514107,0.999345121,0.998231653,0.999644994,1.026918671,1.001865672,1.005177994,1.0015163,1.001990988,1.004405286,1.007662835,0.993928071
21/02/2019,0.996847912,0.998689384,0.997342781,0.998021409,1.002342443,1.00744879,1.003219575,0.993943982,0.997315764,1,1,0.993421053
22/02/2019,1.002371542,1.001968504,1.004440497,1.006049207,0.997440463,1.000924214,1.005776637,1.005331302,1.006676221,1.004385965,1.003802281,1.004257332
25/02/2019,0.996056782,0.999345121,0.996463307,0.995300894,0.993305813,1.000923361,1.006381621,1.003787879,1.001145833,0.995633188,0.996212121,0.999057937
26/02/2019,0.990498812,0.998689384,0.99689441,0.992943446,0.973941368,0.98800738,0.988585923,0.990188679,0.984080741,0.99122807,1.007604563,0.986327204
27/02/2019,0.994404476,1.000656168,1.000445038,0.985991104,0.989966555,0.996265173,0.989095574,0.988567073,0.994537252,0.995575221,0.988679245,0.991873805
28/02/2019,0.999196141,0.996721311,0.993327402,0.999481462,0.984855545,0.997188379,0.997405966,1.00077101,0.999149509,1,0.996183206,0.995180723
01/03/2019,1.000804505,1,0.998656516,1.002957198,1.002010882,1.002819549,1.007152146,1.005392912,1.010888455,1.004444444,1.01532567,1.009200969
04/03/2019,1,1.000657895,1.00044843,1.004862404,0.979931531,0.999062793,0.999354422,1.006130268,1.001929689,1.008849558,1.003773585,0.997120921
05/03/2019,1.001607717,1.002629849,1.003585836,1.001132503,1,1.000938086,1.005813953,0.999238385,1.001085548,0.995614035,0.996240602,1.003368624
06/03/2019,1.003210273,1.000655738,1.001786512,1.011929247,1.010962535,1.004686036,1.005138086,0.997713415,0.986532811,1.008810573,1.003773585,1.004796163
07/03/2019,1.0024,1.00327654,1.006241641,1.010619919,0.982959962,0.989738806,0.991693291,0.990832697,0.993511329,0.995633188,0.988721805,0.998090692
08/03/2019,1.007182761,1.001306336,1,0.991301725,1.012122682,0.990574929,0.987757732,0.99460293,1.001713062,0.99122807,0.996197719,1.004304161
11/03/2019,1.003961965,1.000652316,1.001329198,1.002434571,1.034974248,1.00190295,1.010437052,1.013178295,1.005593559,1.004424779,0.996183206,1.005238095
12/03/2019,0.997632202,1,0.999115044,0.999392835,0.989005902,1.006647673,1.0116204,1.002295333,1.004393268,1.004405286,1.007662835,1.008526765
13/03/2019,0.994462025,1,0.998228521,0.991241393,1.014392698,1.003773585,0.992980217,0.999236641,0.994179689,1,0.996197719,0.994833255
14/03/2019,0.994431185,0.998696219,0.996450754,1.000306451,0.99480909,1.004699248,0.994215938,0.997708174,0.994535907,1.00877193,1.011450382,1
15/03/2019,0.9976,1.001305483,1.001335708,1.004697473,0.979359926,0.99251637,1.001292825,1.00229709,1.004673564,1,1.003773585,1
18/03/2019,1.002405774,1.001303781,1.001778568,1.004472226,1.004854369,1.003770028,1.012911556,1.006875477,1.009623238,1.008695652,1,0.999055713
19/03/2019,0.9992,1.001302083,1.001775411,1.001669618,0.993872982,1.007511737,1.002549395,1.000758725,0.99570906,1.00862069,1.007518797,0.997164461
20/03/2019,1.003202562,1.001950585,1.00443066,1.012526518,1.002015412,0.999068034,1.002542912,1.00075815,0.999576122,1,1,1.002369668
21/03/2019,1.014365523,1.005840363,1.01102779,1.015663973,1.025319451,1.01119403,1.006341154,1.009848485,1.016891653,0.995726496,0.985074627,1.008510638
22/03/2019,0.999213218,1.001935484,1.003054101,1.011100196,0.999307639,1,0.996219282,0.990247562,0.968063664,0.995708155,0.996212121,1.008438819
25/03/2019,0.997637795,0.999356085,1.002174859,1.004663363,1.005080831,0.976937269,0.974699557,0.990151515,0.998205119,0.982758621,0.980988593,0.992096699
26/03/2019,0.995264404,1.00128866,1,0.989072624,1.016888787,1.005665722,1.003893576,1.004590666,1.009314201,1.00877193,1.007751938,1.001405811
27/03/2019,1.003172086,1,1,0.999120063,1.000225963,1.001877934,0.998060763,0.997715156,0.99885983,0.995652174,0.996153846,1.007019186
28/03/2019,1.008695652,1.001930502,1.000868056,0.998189647,1.001242517,1.003748828,1.001943005,1.009160305,1.010701291,1.008733624,1.003861004,1.006040892
29/03/2019,0.998432602,0.997430957,0.995663487,0.998480467,0.980031588,1.009337068,1.014867485,1.011346445,1.009176255,1.004329004,1.003846154,1.005542725
01/04/2019,0.998430141,1.00128783,1,0.992930781,0.996546564,1.012025902,1.011464968,1.002243829,1.003042596,1.004310345,1.003831418,1
02/04/2019,1.000786164,1,1.00043554,1.007712845,0.987178006,1.008226691,1.008816121,1.008955224,1.00732192,1.008583691,1.007633588,1.002756086
03/04/2019,0.990573449,0.997427653,0.994340444,0.989794917,0.996957641,0.995466908,0.996878901,0.994822485,0.99806168,1.004255319,1.011363636,0.995877233
04/04/2019,1.002379064,0.999355255,0.999124343,0.994349162,0.99342723,0.998178506,0.998747652,1.005204461,1.006069013,1,1,0.999080037
05/04/2019,1.004746835,0.996774194,0.993865031,0.995014955,1.020439509,1.011861314,1.011912226,1.006656805,1.010651499,1.004237288,1.003745318,1.002762431
08/04/2019,1.003149606,1.001294498,1.002204586,1.000751503,1.003936552,1.008115419,1.005576208,0.997795738,0.997305502,1.004219409,1,1.004132231
09/04/2019,0.998430141,1,0.999560053,1.001702128,1.004959059,1.004472272,1.005545287,0.999263623,0.99254446,1,1.003731343,0.992226795
10/04/2019,1.001572327,1.000646412,1.000440141,1.004847818,1.006885472,0.99109528,1.000612745,1.001473839,1.003824685,1,0.996282528,0.997235023
11/04/2019,1,1.00129199,1.001759789,0.991644285,0.987462959,0.998203055,0.993876301,1.000735835,1.000102976,1.004201681,1.007462687,1.004621072
12/04/2019,0.997645212,0.996774194,0.99297321,0.987611596,0.990420129,0.99909991,0.999383857,1.002205882,1.003947007,0.9958159,1.003703704,0.999080037
15/04/2019,0.99606609,0.998058252,0.995577178,1.001675893,0.989511712,0.998198198,0.997533909,1.001467351,0.999658131,1,1.003690037,1
16/04/2019,1.001579779,1.001297017,1.001776988,0.999036707,1.003179837,0.999097473,1.002472188,1.005128205,1.005882152,1.004201681,1.007352941,0.998618785
17/04/2019,1.001577287,0.999352332,0.998226164,0.996092362,0.987320967,1.006323397,1.009247842,0.999271137,0.994696223,1,1,0.987090825
18/04/2019,1.003149606,1.001296176,1.001332741,1.005604239,0.994768133,1.000897666,0.998778253,1.000729395,1.000341799,1,0.996350365,0.995329285
19/04/2019,1,1,1,1,1,1,1,1,1,1,1,1
22/04/2019,1,1,1,1,1,1,1,1,1.000990877,1,1,1
23/04/2019,0.999215071,1,0.999556344,0.995490931,0.974420273,1.001793722,0.998165138,1.008746356,1.011708083,1.0041841,1,0.998122947
24/04/2019,1.006284368,1.001941748,1.002663116,1.00737951,0.995829244,0.997314235,1.007352941,1.00216763,0.999426431,1,1.003663004,1.014104372
25/04/2019,1.00312256,1.002583979,1.003098716,1.003789027,1.008253264,0.990125673,0.99270073,0.998558039,0.998649652,0.995833333,1.003649635,1.009735744
26/04/2019,0.99766537,1,1.000441306,1.00140923,0.999144777,0.991840435,0.999387255,1.000722022,1.003481847,0.9958159,0.992727273,0.997245179
29/04/2019,1.000780031,1.00064433,1,1.000452329,1.016018586,0.999085923,1.003065604,1.004329004,1.002324406,1,1.003663004,1.003222836
30/04/2019,0.994544037,0.99871217,0.99735333,0.996383,0.975087255,0.992680695,0.99205379,0.992097701,0.990387847,1,1,0.986691143
01/05/2019,0.998432602,1.001934236,1.002211411,1.003680549,0.998889163,0.997235023,0.996919285,1,0.991516221,0.995798319,0.996350365,1.000930233
02/05/2019,0.998430141,1,1.000441306,0.993168232,0.988261461,0.987060998,1.001236094,0.995655322,1.001711274,1,0.996336996,1.003717472
03/05/2019,1.001572327,0.997425997,0.995588884,0.995245562,0.99299825,0.99906367,1.00308642,1.000727273,1.005330053,1.004219409,1,1.004166667
06/05/2019,1,1,1,1,1,1,1,1,0.999660141,1,1,1
07/05/2019,1,1.000645161,1.001772264,1.009859227,1.00440695,0.987816307,0.977230769,0.988372093,0.989188822,0.983193277,0.992647059,0.996772706
08/05/2019,1.007849294,1.003868472,1.007076515,1.004428564,1.017801178,0.995256167,0.994962217,0.998529412,0.999175144,0.991452991,0.992592593,0.99306198
09/05/2019,1.001557632,0.997430957,0.997364954,1.00130267,0.992856263,1.002859867,0.991139241,0.988217968,0.99270776,1.004310345,0.996268657,0.999534234
10/05/2019,0.99844479,0.999356085,1,0.996897673,0.997518918,0.993346008,0.99936143,1.000745156,1.002356202,0.995708155,1.003745318,1.00139795
13/05/2019,1,1,1,1.003965266,0.993781868,0.997129187,0.98658147,0.990320179,0.981402102,0.995689655,0.992537313,1.004187994
14/05/2019,1.007009346,1.00064433,1.001321004,1.002349765,1.032661744,0.997120921,0.995466321,1.008270677,1.01285664,1.004329004,1.003759398,1.00695088
15/05/2019,1.003866976,1.003219575,1.006156552,1.00498778,0.996606883,1.00481232,1.006506181,1.005965697,1.007616067,1,1,1.006902899
16/05/2019,1.006933744,1.000641849,1,1.000794084,1.016780156,1.018199234,1.007756949,1.017790956,1.011424035,1.017241379,1.007490637,1.013254113
17/05/2019,1.004590666,1.000641437,1.000874126,1.003471361,0.989237025,1.004703669,0.994227069,0.997815004,0.996894728,1,0.996282528,1.0067659
20/05/2019,0.999238385,1,0.999563319,0.996046454,1.007132495,0.994382022,0.991612903,0.997810219,0.991955912,0.995762712,0.996268657,1.000896057
21/05/2019,1.002286585,0.998076923,0.99781564,0.995782684,1.007081983,1.008474576,1.005855563,1.002926116,1.004486007,1.008510638,1.007490637,0.999104745
22/05/2019,1.002281369,1.000642261,1.003064799,1.009167912,0.998092968,1.00280112,1.007761966,1.008752735,1.00453468,1,1,1.006272401
23/05/2019,1.003793627,1.001283697,1.004364906,1.011652019,0.987819441,0.976722533,0.985237484,0.98626175,0.985260422,0.983122363,0.977695167,0.996438112
24/05/2019,1,1.000641026,1.002172968,1.002537823,1.002901354,0.995233556,1.002605863,1.005865103,1.004824714,1.004291845,1.003802281,1.004021448
27/05/2019,1,1,1,1,1,1,1,1,1.001139936,1,1,1
28/05/2019,1.003779289,1.00256246,1.003469211,1.001655146,1.0012054,1.006704981,1.001299545,0.999271137,0.996894624,1,1.003787879,1.001335113
29/05/2019,1.004518072,0.999361022,1,1.002187014,1.000120395,0.991436727,1,0.985412108,0.993146892,0.987179487,0.99245283,0.993333333
30/05/2019,0.999250375,1.000639386,1.000864304,1.002036759,1.005055977,1.000959693,1.010382868,1.007401925,1.001184917,1.008658009,1.003802281,0.989709172
31/05/2019,1.009002251,1.002555911,1.005181347,1.002081014,1.019523296,0.991371045,1.003211304,0.991917708,0.990949596,0.991416309,0.992424242,0.99954792
03/06/2019,1,1.000637349,1.000429553,1.006326669,1.036889098,1.003868472,1.008322663,0.994814815,0.998138261,0.995670996,0.992366412,1.003618272
04/06/2019,1.000743494,1.000636943,1.000429369,0.992225368,1.029231815,1.012524085,0.994285714,1.003723008,1.014253035,1.008695652,1.003846154,1.001802614
05/06/2019,0.997028232,1.000636537,0.998712446,1.006723096,1.000880669,1.015223597,1.005108557,1.012611276,1.000763359,1.00862069,1.01532567,0.99640126
06/06/2019,1.002980626,1.001908397,1.002148689,1.008407802,1.004729432,0.994376757,0.993011436,1.002930403,1.000554747,1.004273504,0.996226415,1.013092551
07/06/2019,0.997771174,1.001269841,1.000857633,1.004907332,1.00831965,1.006597549,0.998080614,1.009495982,1.004782036,1.004255319,1.003787879,0.998663102
10/06/2019,1.00446761,1.001902346,1.001713796,0.995116632,1.000325698,1.008426966,1.019230769,1.011577424,1.008863291,1.008474576,1.00754717,1.007585899
11/06/2019,0.997034841,0.998734177,0.997433704,0.998523036,0.984914261,1.006499536,1.008176101,1.002145923,0.998871911,1.004201681,1,0.997785651
12/06/2019,1,1.000633714,0.999571184,0.991936253,1.00584022,0.998154982,0.996257018,0.993576017,0.999041752,0.991631799,0.996254682,0.994673768
13/06/2019,1.003717472,1.000633312,1.001287001,1.007215354,1.015885188,1.003696858,1,1.004310345,1.005892025,1.008438819,1,1.008032129
14/06/2019,1.005185185,1.001265823,1.002570694,0.998901571,1.019519034,1.004604052,0.998747652,1.000715308,0.999727558,0.987447699,0.996240602,1.004426737
17/06/2019,0.99926308,0.998103666,0.996153846,0.996366418,1.001480855,0.997250229,0.996865204,1.004288778,1.005314075,1.004237288,1,1.002644337
18/06/2019,1.009587021,1.003166561,1.003861004,1.006765835,1.011089987,1.011948529,1.010691824,1.014234875,1.008742207,1.008438819,1.003773585,1.014945055
19/06/2019,1,1,1,1,1,1,1,0.997192982,1,1.0041841,1.003759398,1
20/06/2019,1,1,1,1,1,1,1,1.007037298,1,1,1.007490637,1
21/06/2019,1,1,1,1,1,1,1,0.997903564,1,1,0.996282528,1
24/06/2019,0.992695398,1.003787879,1.00042735,1.000857919,1.050872245,1.018165304,1.016801493,0.996498599,0.988444743,0.995833333,1.003731343,0.983975747
25/06/2019,1,0.999371069,0.998291328,1.001381018,1.023856859,1.001784121,0.995104039,0.997891778,0.996023924,1,0.992565056,0.995598592
26/06/2019,1.002943341,1.000629327,1.000427899,0.993532433,0.991262136,1.001780944,1.001845018,0.998591549,1.000238834,1.0041841,1,0.99602122
27/06/2019,0.997065297,0.997484277,0.995295124,0.996218648,0.996082272,0.999111111,1.007980356,1.002115656,1.011290763,0.995833333,1,0.983577452
28/06/2019,1.003679176,1,1.001289214,0.996204295,0.994100295,1.00088968,1.002436054,0.99929627,1.006105171,1.0041841,1.007490637,1.00767148
01/07/2019,1.002199413,1.001891551,1.000858369,1.010128292,0.997032641,1.017777778,1.013973269,1.017605634,1.011331635,1.0125,1.011152416,1.012539185
02/07/2019,1.000731529,1.004405286,1.006861063,1.014514897,0.998015873,0.99650655,1.002396645,0.996539792,1.003646489,1.004115226,1,0.998230871
03/07/2019,1.010233918,1.006265664,1.009369676,1.00969503,1.020874751,1,1.001793186,1.011111111,1.009050073,1.008196721,1.007352941,1.021267169
04/07/2019,1,1.001867995,1.001265823,0.998927939,1.00097371,0.999123576,1.003579952,1.005494505,1.00091653,1,1.003649635,1.009110629
05/07/2019,1,0.999378496,0.99662874,0.98917456,1.001945525,0.999122807,1.001189061,0.99726776,1.00271437,0.995934959,0.996363636,1.003869304
08/07/2019,0.996382055,0.998756219,0.998731501,1.005990849,0.994174757,0.996488147,0.991686461,0.998630137,0.991715861,0.995918367,0.99270073,0.993147752
09/07/2019,1.002178649,0.999377335,0.99830652,0.997796117,1.001953125,1.000881057,1,0.998628258,1.001479922,1,0.992647059,1.006037085
10/07/2019,0.997101449,0.996261682,0.994486853,0.996240425,1.005847953,0.999119718,1.002994012,1.006868132,1.000164193,0.995901639,1,1.001285898
11/07/2019,0.997819767,1,0.999147122,0.986272937,1.016472868,1.000881057,1.00238806,0.997953615,0.996782349,1,1,1.000428082
12/07/2019,0.997086672,0.996873046,0.997012377,1.000860914,0.993326978,1,0.99761763,1.000683527,1.003623308,1,1.003703704,0.993581515
15/07/2019,1.00146092,1.00250941,1.002568493,1.007263691,1.005758157,1.000880282,1.00358209,1.00204918,1.002198956,1,1.003690037,0.998277347
16/07/2019,1.010940919,1.002503129,1.002134927,0.995398045,1.010496183,1.006156552,1.013682332,1.008861622,1.00592743,1.004115226,1,1.008628128
17/07/2019,1.001443001,1,1.000426076,1.007292312,0.998111426,0.999125874,0.998239437,0.997297297,0.995116711,1.004098361,1.003676471,0.999572284
18/07/2019,0.997118156,1.001872659,1.003407155,1.000425854,1.022705771,0.992125984,0.990593768,0.990514905,0.993653286,0.991836735,0.992673993,0.992297818
19/07/2019,0.99566474,1,0.998726655,1.004209431,1.026827012,1.000881834,1.000593472,1.002735978,0.999539064,0.995884774,1,0.997412678
22/07/2019,1.005079826,1.001869159,1.004249894,1.0073474,1.009009009,1.011453744,0.99940688,0.999317872,1.000131757,1.008264463,1.007380074,0.991353221
23/07/2019,0.999277978,1.002487562,1.002539145,1.004114457,0.999107143,1.00261324,1.001186944,1.005460751,1.009616968,1,1.003663004,0.99956389
24/07/2019,0.994942197,1.000620347,1.000422119,0.999068728,0.988382484,0.993918332,0.996443391,0.998642227,1.005088893,0.991803279,1,1.003926702
25/07/2019,1.002904866,1.001859888,1,0.993661447,1.004520796,1.005244755,1.005353956,0.99932019,0.994579858,1.004132231,1.00729927,1.001303781
26/07/2019,1.002172339,0.998143564,0.997046414,0.999624765,0.98919892,0.990434783,0.997633136,1.008163265,1.012857329,1.004115226,1,1.000434028
29/07/2019,1.009393064,1.002479851,1.001692763,1.001876877,1.008189263,1.009657594,1.006524318,1.011470985,1.008280173,1.012295082,1.003623188,1.00824295
30/07/2019,1.012884753,0.998763142,0.998310097,0.99592544,1.018050542,1.006956522,1.011785504,1.002001334,1.009330564,1.008097166,0.996389892,1.015060241
31/07/2019,1.001413428,0.999380805,0.998307237,1.006489537,1.003546099,1,0.994175888,0.996671105,0.986861684,0.987951807,0.992753623,0.999152183
01/08/2019,1.000705716,1.003097893,1.007630352,1.010325655,0.958480565,0.983592401,0.995313415,1.004008016,0.997690235,0.995934959,0.99270073,0.997454391
02/08/2019,1.013399154,1.003705991,1.006731174,1.004901961,1.044239631,0.980684811,0.981753973,0.981370592,0.991221865,0.983673469,0.992647059,1.002977456
05/08/2019,1.002783577,1.001230769,1.004178855,1.012885412,0.994704325,0.974932856,0.96882494,0.979661017,0.975411166,0.970954357,0.974074074,0.988549618
06/08/2019,1,1.000614628,1.001664586,0.99836438,1.007985803,1,0.99009901,0.994463668,1.001995411,1,1.003802281,0.987558988
07/08/2019,1.009021513,1.006142506,1.010801828,1.014517157,1.027288732,1.004591368,1.008125,0.993736952,1.003020346,1.004273504,1,1.009122502
08/08/2019,0.99656121,0.994505495,0.990957665,0.98672229,1.025706941,1.00274223,1.005579665,1.022408964,1.017538054,0.995744681,1.003787879,1.007748601
09/08/2019,1.00621118,1.001227747,1.00290336,1.006228122,1.015037594,1.016408387,1.006781751,1.010958904,0.996845528,1.017094017,1.003773585,1.013242204
12/08/2019,1.001371742,0.999386879,0.996691481,0.998780157,0.983539095,0.987443946,0.994488671,0.990514905,0.990180406,0.987394958,0.992481203,0.997470489
13/08/2019,1.004109589,1.001226994,1.00373444,1.005790021,0.99916318,0.992733878,0.987684729,1.005471956,1.004645493,0.995744681,0.992424242,0.997464074
14/08/2019,0.997271487,1.00122549,1.006614303,1.016055768,0.974874372,0.996340348,1.006234414,0.987755102,0.980651297,0.995726496,1,0.995762712
15/08/2019,1.006155951,1.003671971,1.007802875,1.020980878,1.003436426,0.978879706,0.986369269,0.98553719,0.990770157,0.987124464,0.984732824,0.995319149
16/08/2019,0.990482665,0.998780488,1.000407498,0.989118183,0.997431507,1.001876173,1.005653266,1.002096436,1.012083572,1.008695652,1.007751938,1.006412997
19/08/2019,1,0.995726496,0.989409369,0.988560158,0.989699571,1.009363296,1.013741412,1.018828452,1.010872103,1.012931034,1.015384615,1.012744265
20/08/2019,1.005490734,1.003678725,1.007822149,1.009444001,0.993061578,1.003710575,1.002464572,0.993839836,0.996667876,1,1.007575758,1.006711409
21/08/2019,0.995904437,0.998167379,0.996732026,1.003118549,1.015720524,0.998151571,0.999385372,1.007575758,1.006289308,1,1.003759398,0.991666667
22/08/2019,0.997258396,0.999388005,0.998770492,0.985287678,0.995700774,0.997222222,0.995079951,0.991797676,0.989210526,0.995744681,1,0.997478992
23/08/2019,0.989690722,0.995101041,0.991382848,0.997822416,0.986183074,0.990714949,0.994437577,0.995175741,0.983140463,1.004273504,1.011235955,0.99957877
26/08/2019,1,1,1,1,1,1,1,1,1.005614747,1,1,1
27/08/2019,1.00625,1.004307692,1.006622517,1.011045295,1.03502627,0.989690722,0.981976383,0.990304709,0.992129427,0.982978723,1,0.991150442
28/08/2019,1.007591442,1.006127451,1.008223684,1.012466411,1.029610829,1.004734848,1.00443038,1,1.008373733,1.004329004,0.992592593,1.003826531
